experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume,name,description,campaign,site_name,longitude,latitude,remarks
7,ITA383,Triticum,TA00831,NA,NA,130,48,39.5,NA,NA,NA,NA,16.3,40,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00881,NA,NA,142,65,31.3,NA,NA,NA,NA,19.2,55,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00881,NA,NA,141,68,45.4,NA,NA,NA,NA,20.2,52,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00882,NA,NA,136,100,44.5,NA,NA,NA,NA,16.3,46,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00882,NA,NA,140,68,46.4,NA,NA,NA,NA,18.4,52,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00883,NA,NA,134,110,45.2,NA,NA,NA,NA,17,48,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00883,NA,NA,140,68,45.5,NA,NA,NA,NA,20.1,50,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00884,NA,NA,136,110,47,NA,NA,NA,NA,16,45,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00884,NA,NA,139,70,47,NA,NA,NA,NA,18.8,48,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00885,NA,NA,133,105,44.4,NA,NA,NA,NA,17.3,46,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00885,NA,NA,138,70,41.3,NA,NA,NA,NA,19.8,48,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00886,NA,NA,132,110,41.7,NA,NA,NA,NA,16,36,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00886,NA,NA,144,65,40,NA,NA,NA,NA,17.2,35,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00887,NA,NA,132,118,44.3,NA,NA,NA,NA,16.6,42,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00887,NA,NA,143,65,43.9,NA,NA,NA,NA,18.6,44,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00888,NA,NA,138,90,45.7,NA,NA,NA,NA,18.8,28,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00888,NA,NA,143,63,38.6,NA,NA,NA,NA,16.6,37,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00889,NA,NA,134,104,38.5,NA,NA,NA,NA,18.1,40,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00889,NA,NA,140,67,44.9,NA,NA,NA,NA,21.4,45,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00890,NA,NA,133,117,46.4,NA,NA,NA,NA,16.3,37,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00890,NA,NA,140,70,42.1,NA,NA,NA,NA,20.6,40,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00946,NA,NA,122,102,43.2,NA,NA,NA,NA,12,29,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00946,NA,NA,128,70,43.3,NA,NA,NA,NA,14.1,35,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00947,NA,NA,121,94,37.5,NA,NA,NA,NA,13.1,28,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00947,NA,NA,128,55,38.8,NA,NA,NA,NA,18.9,42,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00948,NA,NA,120,105,36.4,NA,NA,NA,NA,12.1,50,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00948,NA,NA,129,60,37.5,NA,NA,NA,NA,17.5,34,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00961,NA,NA,122,60,31.4,NA,NA,NA,NA,13,49,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00961,NA,NA,129,40,36.2,NA,NA,NA,NA,18.7,71,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00964,NA,NA,122,58,32.4,NA,NA,NA,NA,13.6,45,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00964,NA,NA,128,45,34.9,NA,NA,NA,NA,18.5,60,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00966,NA,NA,125,60,30.4,NA,NA,NA,NA,15.2,45,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00966,NA,NA,132,46,33.9,NA,NA,NA,NA,16.9,50,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00970,NA,NA,124,125,40.9,NA,NA,NA,NA,14.1,33,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00970,NA,NA,131,88,42.8,NA,NA,NA,NA,16.7,40,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA00971,NA,NA,122,100,43.3,NA,NA,NA,NA,13.3,42,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA00971,NA,NA,128,60,45.8,NA,NA,NA,NA,16,55,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01004,NA,NA,122,65,35.5,NA,NA,NA,NA,11.5,42,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01004,NA,NA,128,52,36.2,NA,NA,NA,NA,17.9,55,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01025,NA,NA,127,100,43.8,NA,NA,NA,NA,16,16,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01025,NA,NA,137,67,42.9,NA,NA,NA,NA,18.1,25,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01027,NA,NA,127,95,43,NA,NA,NA,NA,15.7,40,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01027,NA,NA,137,82,40.9,NA,NA,NA,NA,17.8,42,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01028,NA,NA,131,100,39.7,NA,NA,NA,NA,16.1,45,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01028,NA,NA,143,67,40.8,NA,NA,NA,NA,19.9,36,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01029,NA,NA,133,105,45.8,NA,NA,NA,NA,16.7,40,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01029,NA,NA,141,70,43.7,NA,NA,NA,NA,19.1,44,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01030,NA,NA,136,92,43.6,NA,NA,NA,NA,17.1,47,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01030,NA,NA,143,57,40.5,NA,NA,NA,NA,19.5,57,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01031,NA,NA,136,100,44.1,NA,NA,NA,NA,16.3,29,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01031,NA,NA,142,67,38.6,NA,NA,NA,NA,19.3,42,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01032,NA,NA,136,100,40.7,NA,NA,NA,NA,17.8,47,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01032,NA,NA,142,66,46,NA,NA,NA,NA,19.2,37,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01033,NA,NA,124,105,45.2,NA,NA,NA,NA,15.5,15,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01033,NA,NA,138,75,43.2,NA,NA,NA,NA,17.9,20,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01034,NA,NA,124,114,40.9,NA,NA,NA,NA,14.2,20,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01034,NA,NA,136,86,41.8,NA,NA,NA,NA,17.4,18,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01069,NA,NA,119,75,35.3,NA,NA,NA,NA,10.8,44,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01069,NA,NA,127,55,41.2,NA,NA,NA,NA,16.7,57,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01070,NA,NA,119,75,40.2,NA,NA,NA,NA,11.6,50,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01070,NA,NA,127,58,40.4,NA,NA,NA,NA,17,69,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01200,NA,NA,124,85,37,NA,NA,NA,NA,13.8,42,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01200,NA,NA,130,58,39.8,NA,NA,NA,NA,17,46,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01201,NA,NA,123,78,37.1,NA,NA,NA,NA,12.4,28,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01201,NA,NA,128,58,31.6,NA,NA,NA,NA,18.6,47,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01202,NA,NA,119,88,31,NA,NA,NA,NA,11.1,60,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01202,NA,NA,130,45,29.5,NA,NA,NA,NA,19.9,45,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01245,NA,NA,126,60,39,NA,NA,NA,NA,10.4,50,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01245,NA,NA,129,54,37.4,NA,NA,NA,NA,14.2,56,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01250,NA,NA,125,63,31.4,NA,NA,NA,NA,12.2,45,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01250,NA,NA,132,48,38.1,NA,NA,NA,NA,14.2,50,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
6,ITA383,Triticum,TA01253,NA,NA,126,64,31.2,NA,NA,NA,NA,14.2,60,CREA2010_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,Lodi,9.51291,45.3043,NA
7,ITA383,Triticum,TA01253,NA,NA,130,56,31.8,NA,NA,NA,NA,17.4,60,CREA2010_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2010-2011,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00001,NA,NA,118,99,49.7,NA,NA,NA,NA,12.2,40,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00001,NA,NA,118,90,50.6,NA,NA,NA,NA,12.9,42,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00002,NA,NA,117,92,36.9,NA,NA,NA,NA,11.7,35,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00002,NA,NA,117,90,34.5,NA,NA,NA,NA,12.5,38,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00005,NA,NA,116,120,42,NA,NA,NA,NA,15.8,55,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00005,NA,NA,115,115,48.7,NA,NA,NA,NA,13.5,51,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00006,NA,NA,117,104,38.2,NA,NA,NA,NA,15.1,48,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00006,NA,NA,119,108,44.2,NA,NA,NA,NA,12.6,40,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00012,NA,NA,117,80,38.9,NA,NA,NA,NA,13.5,38,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00012,NA,NA,116,80,40.7,NA,NA,NA,NA,12.8,37,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00028,NA,NA,116,121,45,NA,NA,NA,NA,16.8,47,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00028,NA,NA,115,122,48.1,NA,NA,NA,NA,14.8,42,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00029,NA,NA,117,115,43.7,NA,NA,NA,NA,17.7,41,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00029,NA,NA,117,122,43.8,NA,NA,NA,NA,15.4,35,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00030,NA,NA,114,122,38,NA,NA,NA,NA,15.8,52,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00030,NA,NA,116,125,47.8,NA,NA,NA,NA,13.7,42,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00040,NA,NA,116,152,50.4,NA,NA,NA,NA,16.5,43,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00040,NA,NA,115,144,50.8,NA,NA,NA,NA,15.9,45,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00044,NA,NA,125,90,43.7,NA,NA,NA,NA,11.7,52,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00044,NA,NA,124,88,42.5,NA,NA,NA,NA,14.2,58,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00048,NA,NA,117,123,46.4,NA,NA,NA,NA,12.9,37,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00048,NA,NA,114,131,41.7,NA,NA,NA,NA,15.7,50,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00049,NA,NA,113,152,49.6,NA,NA,NA,NA,15,25,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00049,NA,NA,112,155,55.4,NA,NA,NA,NA,14.7,37,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00050,NA,NA,114,140,52,NA,NA,NA,NA,15.4,29,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00050,NA,NA,112,147,54.9,NA,NA,NA,NA,15.9,35,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00051,NA,NA,114,148,50.6,NA,NA,NA,NA,16.1,38,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00051,NA,NA,112,140,52.1,NA,NA,NA,NA,14.9,38,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00052,NA,NA,118,124,44.5,NA,NA,NA,NA,14.1,42,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00052,NA,NA,114,120,51.1,NA,NA,NA,NA,15.5,48,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
8,ITA383,Triticum,TA00055,NA,NA,118,105,43.7,NA,NA,NA,NA,13.4,34,CREA2011_LO,"Lodi__each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,Lodi,9.51291,45.3043,NA
9,ITA383,Triticum,TA00055,NA,NA,117,105,48.7,NA,NA,NA,NA,13.1,34,CREA2011_SAL,"S. Angelo Lodigiano_each accession was sown by hand in single line, 1 m long,  unreplicated; winter and spring varieties",2011-2012,S. Angelo Lodigiano,9.42247,45.24503,NA
