accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0103397,NA,NA,210,NA,95.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103399,NA,NA,216,36,80.9,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103401,NA,NA,208,NA,81,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103402,NA,NA,216,NA,66.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103403,NA,NA,215,37.8,58.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103404,NA,NA,216,NA,57.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103406,NA,NA,216,NA,65,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103409,NA,NA,216,35.9,103.9,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103410,NA,NA,215,NA,73.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103411,NA,NA,203,41.7,79.6,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103414,NA,NA,216,37.2,89.4,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103415,NA,NA,219,NA,119,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103416,NA,NA,211,44.4,107.3,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103417,NA,NA,215,43.4,113.85,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103418,NA,NA,215,31.8,102.25,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103419,NA,NA,211,36.5,89.9,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103420,NA,NA,215,NA,85,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103421,NA,NA,216,NA,63,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103422,NA,NA,216,29.5,90.6,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103423,NA,NA,215,39.5,59,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103435,NA,NA,211,NA,81.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103443,NA,NA,211,40.8,105.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103626,NA,NA,211,40.4,94.95,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0103627,NA,NA,219,27.9,74.55,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0100004,NA,NA,220,41.7,96.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100027,NA,NA,223,40,74.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100037,NA,NA,219,42.7,81.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100040,NA,NA,217,52.2,92.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100046,NA,NA,219,54.8,90.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100051,NA,NA,218,39.9,82,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100055,NA,NA,217,46.7,83,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100093,NA,NA,225,41.3,82.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100099,NA,NA,217,35.7,73.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100108,NA,NA,225,36.2,83.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100119,NA,NA,233,42,104.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100135,NA,NA,231,44.1,98.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100146,NA,NA,216,38,76.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100148,NA,NA,212,49.5,90.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100151,NA,NA,217,50,77.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100166,NA,NA,226,35.5,80.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100199,NA,NA,220,39.5,81.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100219,NA,NA,221,36.5,123.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100224,NA,NA,219,38.1,90.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100225,NA,NA,220,51.4,89.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100226,NA,NA,219,50.8,89.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100233,NA,NA,213,41.2,89.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100235,NA,NA,217,37.9,105.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100237,NA,NA,221,37.7,98.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100256,NA,NA,233,41.1,85.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100258,NA,NA,230,51,107.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100261,NA,NA,217,45,81.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100265,NA,NA,230,40,117.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100267,NA,NA,212,41,95.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100269,NA,NA,234,49,107.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100292,NA,NA,224,44.1,97.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100299,NA,NA,227,42.5,88.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100300,NA,NA,223,37.4,85,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100303,NA,NA,218,41.9,93.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100304,NA,NA,213,40.9,83.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100305,NA,NA,218,53,88,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100334,NA,NA,233,45,119.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100342,NA,NA,230,45,115.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100361,NA,NA,221,49.8,103.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100363,NA,NA,230,44.8,100.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100370,NA,NA,220,45.6,82,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100373,NA,NA,213,50.3,102.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100396,NA,NA,220,40.7,106,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100397,NA,NA,217,37.4,102.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100402,NA,NA,217,39.3,104.49,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100404,NA,NA,219,46,116,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100412,NA,NA,218,38,92.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100413,NA,NA,230,36,84,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100414,NA,NA,217,46.7,81.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100423,NA,NA,213,51.2,93,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100424,NA,NA,219,45.1,84.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100427,NA,NA,216,55,75.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100428,NA,NA,220,42,79.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100429,NA,NA,212,53.5,83,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100453,NA,NA,220,36,78.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100461,NA,NA,220,45.9,86.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100466,NA,NA,217,42,82.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100467,NA,NA,218,31.5,70.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100469,NA,NA,218,39.9,80.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100477,NA,NA,219,45.1,93.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100490,NA,NA,230,39.2,107.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100505,NA,NA,230,39.2,103.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100510,NA,NA,218,47.3,121.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100513,NA,NA,220,40.5,88,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100516,NA,NA,211,45,68.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100519,NA,NA,230,45,89.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100526,NA,NA,233,43.2,103.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100544,NA,NA,218,50,103.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100547,NA,NA,230,40,106.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100553,NA,NA,234,40.1,110,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100557,NA,NA,216,40,87.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100562,NA,NA,219,48.5,83.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100565,NA,NA,216,47,80,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100571,NA,NA,223,43.1,102.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100572,NA,NA,220,43.2,97.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100580,NA,NA,224,45.9,85.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100598,NA,NA,216,38,99,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100600,NA,NA,225,38,124,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100602,NA,NA,230,40,127.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100614,NA,NA,231,39.3,107.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100618,NA,NA,221,42.2,78.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100621,NA,NA,218,43.8,65.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100622,NA,NA,218,37,76.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100653,NA,NA,236,37.8,115,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100702,NA,NA,230,42.3,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100710,NA,NA,221,48,105.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100758,NA,NA,224,45.2,100.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100762,NA,NA,230,34,84,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100781,NA,NA,230,46.2,90.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100791,NA,NA,213,45,81.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100792,NA,NA,223,40.4,84.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100812,NA,NA,217,48,93,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100849,NA,NA,220,46.1,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100855,NA,NA,233,37,103.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100896,NA,NA,231,42.5,91.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100963,NA,NA,219,47.8,105,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100965,NA,NA,223,45,90,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100977,NA,NA,230,46.1,97.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100983,NA,NA,213,50,79.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100984,NA,NA,212,56.8,85.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100985,NA,NA,212,44.9,89,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100986,NA,NA,217,54,81.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100987,NA,NA,220,45,93.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100988,NA,NA,213,53,87.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100990,NA,NA,218,45.9,90.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100992,NA,NA,211,55,86,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100994,NA,NA,218,55,103,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100995,NA,NA,217,52,82.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100996,NA,NA,234,40,103.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100997,NA,NA,217,44.9,95.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100998,NA,NA,218,53.5,96.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0100999,NA,NA,223,43.2,100,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101003,NA,NA,213,39.2,83.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101007,NA,NA,230,39,94.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101008,NA,NA,234,47.2,120,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101012,NA,NA,219,51.9,85.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101014,NA,NA,213,41.8,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101016,NA,NA,219,40,70,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101031,NA,NA,230,34,78.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101032,NA,NA,218,54,108.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101039,NA,NA,230,42.5,119.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101044,NA,NA,231,38.1,89.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101093,NA,NA,233,10.9,117.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101177,NA,NA,220,36.2,91.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101182,NA,NA,219,51.1,101,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101186,NA,NA,212,44,84.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101204,NA,NA,217,46,94.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101205,NA,NA,238,37.5,120.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101206,NA,NA,224,40,97.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101207,NA,NA,220,47.9,98.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101210,NA,NA,226,47.6,104.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101213,NA,NA,233,38,112.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101214,NA,NA,219,47,96.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101215,NA,NA,224,44.9,112.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101217,NA,NA,223,51,86.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101219,NA,NA,230,51,99.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101220,NA,NA,217,48,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101221,NA,NA,212,47,103.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101222,NA,NA,230,34.1,83.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101223,NA,NA,230,41.5,104.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101224,NA,NA,232,44,102,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101225,NA,NA,220,46.3,96.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101226,NA,NA,230,37.5,90.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101229,NA,NA,230,47.5,101.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101231,NA,NA,221,48.5,98,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101232,NA,NA,212,55,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101234,NA,NA,225,40,82.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101235,NA,NA,220,45.8,91.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101236,NA,NA,224,40,82.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101237,NA,NA,221,44,83,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101238,NA,NA,219,42.5,90.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101239,NA,NA,218,49.5,79.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101240,NA,NA,225,45.1,87.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101242,NA,NA,221,49,83.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101243,NA,NA,224,43.4,93.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101244,NA,NA,223,46.9,93.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101245,NA,NA,226,41.9,101.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101248,NA,NA,223,44.2,92.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101249,NA,NA,221,42.1,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101250,NA,NA,225,40.9,113.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101251,NA,NA,234,40,93.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101265,NA,NA,219,49,83,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101269,NA,NA,219,42.5,69.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101271,NA,NA,219,48,79.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101272,NA,NA,220,45.7,73.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101273,NA,NA,218,45.7,58.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101274,NA,NA,220,45.5,66.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101276,NA,NA,230,47,88.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101277,NA,NA,219,45,84.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101279,NA,NA,219,49.9,80.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101281,NA,NA,224,40.1,89.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101283,NA,NA,222,38,81.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101284,NA,NA,220,40,74.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101285,NA,NA,219,40.7,78.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101286,NA,NA,221,48,85.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101287,NA,NA,223,41.3,76.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101288,NA,NA,223,40.4,84.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101289,NA,NA,225,41.1,73.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101290,NA,NA,230,35.9,84,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101296,NA,NA,219,46.5,88.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101297,NA,NA,216,49,91.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101301,NA,NA,213,37.8,82.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101302,NA,NA,236,39.2,119.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101303,NA,NA,218,50,80.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101616,NA,NA,234,36.5,121.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101629,NA,NA,218,37.2,98.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0101633,NA,NA,218,40,108.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102052,NA,NA,212,35,98,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102095,NA,NA,230,38,96,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102201,NA,NA,234,45,113,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102379,NA,NA,220,47,94.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102736,NA,NA,220,44,90.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0102738,NA,NA,231,41.1,93,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103003,NA,NA,230,35.2,74.67,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103268,NA,NA,225,48.8,95.9,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103436,NA,NA,218,44,104.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103437,NA,NA,212,46,110.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103438,NA,NA,226,44,93.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103439,NA,NA,220,44,106.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103440,NA,NA,219,47.7,98.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103441,NA,NA,218,45,95,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103442,NA,NA,226,44.4,111.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103444,NA,NA,219,46,90.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103445,NA,NA,226,34.9,76.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103446,NA,NA,223,35.2,82.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103447,NA,NA,224,36.5,84.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103448,NA,NA,224,36.2,90,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103449,NA,NA,224,35.1,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103450,NA,NA,224,34.5,87.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103451,NA,NA,224,33.8,86.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103452,NA,NA,219,52.1,118.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103453,NA,NA,220,50.2,116.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103454,NA,NA,233,35.1,106.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103455,NA,NA,233,39.2,107.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103456,NA,NA,234,37.2,108,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103457,NA,NA,233,37.3,97.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103458,NA,NA,234,40,106.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103459,NA,NA,233,35.4,100,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103460,NA,NA,233,36.5,95.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103461,NA,NA,220,36.3,81.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103462,NA,NA,219,36.5,82,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103463,NA,NA,220,34.1,80.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103464,NA,NA,219,34.4,80.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103465,NA,NA,223,28.8,74.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103466,NA,NA,220,34.4,81,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103467,NA,NA,220,30.9,81,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103468,NA,NA,220,30,80.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103469,NA,NA,219,36.4,114.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103470,NA,NA,223,32.4,76.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103471,NA,NA,225,34,78.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103472,NA,NA,223,34.2,80,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103473,NA,NA,221,36.1,76.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103474,NA,NA,221,34.7,78.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103475,NA,NA,221,30.6,74.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103476,NA,NA,220,30.7,75.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103477,NA,NA,225,45.4,92.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103478,NA,NA,230,39.4,81,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103479,NA,NA,230,39.7,84.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103480,NA,NA,225,43.1,96,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103481,NA,NA,225,42.9,95.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103482,NA,NA,230,42.3,101.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103483,NA,NA,230,40.4,99.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103484,NA,NA,230,39.8,100.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103485,NA,NA,233,31.4,88.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103486,NA,NA,234,31.7,89.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103487,NA,NA,233,31.7,89.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103488,NA,NA,234,31.8,88.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103489,NA,NA,233,32.9,87.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103490,NA,NA,232,34.3,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103491,NA,NA,233,33.5,87.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103492,NA,NA,232,33.1,85.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103493,NA,NA,233,33.1,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103494,NA,NA,232,35,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103495,NA,NA,232,32.7,86.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103496,NA,NA,231,34.6,88.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103497,NA,NA,232,33.4,88.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103498,NA,NA,232,33.3,88.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103500,NA,NA,233,34.1,87.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103501,NA,NA,233,37.5,85.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103502,NA,NA,233,33.6,88.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103503,NA,NA,234,33,89.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103504,NA,NA,230,37.9,95,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103505,NA,NA,230,38.8,94.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103506,NA,NA,230,35.1,98.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103507,NA,NA,230,39.5,91.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103508,NA,NA,234,32.4,89.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103509,NA,NA,231,32.2,89.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103510,NA,NA,233,32,90.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103511,NA,NA,231,34.6,84.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103512,NA,NA,230,36.4,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103513,NA,NA,233,34.2,83.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103514,NA,NA,233,34.3,87,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0103515,NA,NA,230,35.7,87,PZ11,Triticum aestivum trials Piešťany,2003-2004
