accenumb,campaign,trait,value
C0100246,1976-1977,days_to_heading,207
C0100246,1976-1977,days_to_heading,215
C0100246,1976-1977,days_to_heading,208
C0100246,1976-1977,plant_height,127.5
C0100246,1976-1977,plant_height,113.3
C0100246,1976-1977,thousand_kernel_weight,51.6
C0100246,1976-1977,thousand_kernel_weight,56
C0100262,1976-1977,days_to_heading,206
C0100262,1976-1977,plant_height,92
C0100262,1976-1977,plant_height,88
C0100262,1976-1977,plant_height,90
C0100262,1976-1977,thousand_kernel_weight,52.7
C0100263,1976-1977,days_to_heading,195
C0100263,1976-1977,days_to_heading,211
C0100263,1976-1977,days_to_heading,205
C0100263,1976-1977,plant_height,94
C0100263,1976-1977,plant_height,77.3
C0100263,1976-1977,plant_height,85.7
C0100263,1976-1977,thousand_kernel_weight,54
C0100263,1976-1977,thousand_kernel_weight,58.3
C0100264,1976-1977,days_to_heading,218
C0100264,1976-1977,plant_height,101
C0100264,1976-1977,thousand_kernel_weight,45.9
C0100287,1976-1977,days_to_heading,196
C0100287,1976-1977,days_to_heading,209
C0100287,1976-1977,plant_height,87
C0100287,1976-1977,plant_height,86
C0100287,1976-1977,thousand_kernel_weight,45.6
C0100287,1976-1977,thousand_kernel_weight,48.5
C0100294,1976-1977,days_to_heading,198
C0100294,1976-1977,days_to_heading,207
C0100294,1976-1977,plant_height,70.3
C0100294,1976-1977,plant_height,85.4
C0100294,1976-1977,thousand_kernel_weight,47.8
C0100698,1976-1977,days_to_heading,218
C0100698,1976-1977,thousand_kernel_weight,51
C0100702,1976-1977,days_to_heading,216
C0100702,1976-1977,plant_height,74.6
C0100707,1976-1977,days_to_heading,210
C0100707,1976-1977,days_to_heading,205
C0100707,1976-1977,plant_height,92
C0100707,1976-1977,plant_height,82.3
C0100707,1976-1977,plant_height,87.2
C0100711,1976-1977,days_to_heading,201
C0100711,1976-1977,days_to_heading,210
C0100711,1976-1977,plant_height,105
C0100711,1976-1977,plant_height,95
C0100711,1976-1977,plant_height,100
C0100711,1976-1977,thousand_kernel_weight,53.3
C0100711,1976-1977,thousand_kernel_weight,56
C0100711,1976-1977,thousand_kernel_weight,54.6
C0100960,1976-1977,days_to_heading,211
C0100960,1976-1977,days_to_heading,221
C0100960,1976-1977,days_to_heading,215
C0100960,1976-1977,plant_height,126
C0100960,1976-1977,plant_height,115
C0100960,1976-1977,thousand_kernel_weight,50.2
C0100960,1976-1977,thousand_kernel_weight,53.1
C0100960,1976-1977,thousand_kernel_weight,52
C0100965,1976-1977,days_to_heading,207
C0100965,1976-1977,plant_height,83.3
C0100966,1976-1977,days_to_heading,216
C0100966,1976-1977,plant_height,97
C0101045,1976-1977,days_to_heading,200
C0101045,1976-1977,days_to_heading,214
C0101045,1976-1977,days_to_heading,207
C0101045,1976-1977,plant_height,96
C0101045,1976-1977,plant_height,91
C0101045,1976-1977,plant_height,96.2
C0101045,1976-1977,thousand_kernel_weight,45.8
C0101045,1976-1977,thousand_kernel_weight,47.3
C0101162,1976-1977,days_to_heading,201
C0101162,1976-1977,days_to_heading,211
C0101162,1976-1977,plant_height,110
C0101162,1976-1977,plant_height,124
C0101162,1976-1977,thousand_kernel_weight,44.9
C0101164,1976-1977,days_to_heading,202
C0101164,1976-1977,days_to_heading,215
C0101164,1976-1977,days_to_heading,208
C0101164,1976-1977,plant_height,81
C0101164,1976-1977,plant_height,86.5
C0101164,1976-1977,plant_height,75.8
C0101164,1976-1977,thousand_kernel_weight,46.5
C0101164,1976-1977,thousand_kernel_weight,48.8
C0101164,1976-1977,thousand_kernel_weight,45.3
C0101165,1976-1977,days_to_heading,198
C0101165,1976-1977,days_to_heading,213
C0101165,1976-1977,days_to_heading,208
C0101165,1976-1977,plant_height,78
C0101165,1976-1977,plant_height,73.5
C0101165,1976-1977,plant_height,75.8
C0101165,1976-1977,thousand_kernel_weight,45
C0101165,1976-1977,thousand_kernel_weight,46.1
C0101165,1976-1977,thousand_kernel_weight,45.5
C0101166,1976-1977,days_to_heading,213
C0101166,1976-1977,days_to_heading,207
C0101166,1976-1977,plant_height,92
C0101166,1976-1977,plant_height,77
C0101166,1976-1977,plant_height,84.5
C0101166,1976-1977,thousand_kernel_weight,45
C0101166,1976-1977,thousand_kernel_weight,42.8
C0101177,1976-1977,days_to_heading,202
C0101177,1976-1977,days_to_heading,208
C0101177,1976-1977,plant_height,75
C0101177,1976-1977,thousand_kernel_weight,45.6
C0101191,1976-1977,days_to_heading,212
C0101191,1976-1977,days_to_heading,202
C0101191,1976-1977,plant_height,89.6
C0101191,1976-1977,plant_height,107
C0101191,1976-1977,thousand_kernel_weight,48.2
C0101191,1976-1977,thousand_kernel_weight,45
C0101194,1976-1977,plant_height,95.6
C0101359,1976-1977,days_to_heading,201
C0101359,1976-1977,days_to_heading,217
C0101359,1976-1977,days_to_heading,209
C0101359,1976-1977,plant_height,96
C0101359,1976-1977,plant_height,104
C0101359,1976-1977,thousand_kernel_weight,52.4
C0101359,1976-1977,thousand_kernel_weight,48.2
C0101374,1976-1977,days_to_heading,216
C0101374,1976-1977,days_to_heading,207
C0101374,1976-1977,plant_height,96
C0101374,1976-1977,plant_height,106.3
C0101374,1976-1977,plant_height,101.2
C0101374,1976-1977,thousand_kernel_weight,50
C0101374,1976-1977,thousand_kernel_weight,56.2
C0101374,1976-1977,thousand_kernel_weight,53
C0101375,1976-1977,days_to_heading,213
C0101375,1976-1977,days_to_heading,208
C0101375,1976-1977,plant_height,96
C0101375,1976-1977,plant_height,86.2
C0101375,1976-1977,thousand_kernel_weight,49.9
C0101394,1976-1977,days_to_heading,214
C0101394,1976-1977,plant_height,91
C0101394,1976-1977,thousand_kernel_weight,43.6
C0101397,1976-1977,days_to_heading,209
C0101397,1976-1977,days_to_heading,204
C0101397,1976-1977,plant_height,80
C0101397,1976-1977,thousand_kernel_weight,44.3
C0101397,1976-1977,thousand_kernel_weight,47.5
C0101398,1976-1977,days_to_heading,214
C0101398,1976-1977,days_to_heading,206
C0101398,1976-1977,plant_height,96
C0101398,1976-1977,plant_height,82
C0101398,1976-1977,thousand_kernel_weight,48.8
C0101398,1976-1977,thousand_kernel_weight,52.6
C0101398,1976-1977,thousand_kernel_weight,51
C0101401,1976-1977,days_to_heading,216
C0101401,1976-1977,days_to_heading,208
C0101401,1976-1977,plant_height,96
C0101401,1976-1977,plant_height,103
C0101401,1976-1977,plant_height,99.5
C0101401,1976-1977,thousand_kernel_weight,50.9
C0101401,1976-1977,thousand_kernel_weight,47.8
C0101410,1976-1977,days_to_heading,201
C0101410,1976-1977,days_to_heading,206
C0101410,1976-1977,plant_height,96
C0101410,1976-1977,plant_height,75.6
C0101410,1976-1977,plant_height,84.5
C0101410,1976-1977,thousand_kernel_weight,45.7
C0101470,1976-1977,thousand_kernel_weight,57.5
C0101473,1976-1977,days_to_heading,206
C0101473,1976-1977,days_to_heading,204
C0101473,1976-1977,plant_height,83
C0101553,1976-1977,days_to_heading,208
