accenumb,campaign,trait,value
1983-TRT-AE-314,1985-1986,plant_height,121.8
1983-TRT-AE-314,1985-1986,thousand_kernel_weight,31.2
1983-TRT-AE-315,1985-1986,days_to_heading,154
1983-TRT-AE-315,1985-1986,plant_height,67.1
1983-TRT-AE-315,1985-1986,thousand_kernel_weight,34.4
1983-TRT-AE-319,1985-1986,days_to_heading,156
1983-TRT-AE-319,1985-1986,plant_height,128.2
1983-TRT-AE-319,1985-1986,thousand_kernel_weight,39.5
1983-TRT-AE-323,1985-1986,days_to_heading,155
1983-TRT-AE-323,1985-1986,plant_height,102
1983-TRT-AE-323,1985-1986,thousand_kernel_weight,27.4
1983-TRT-AE-324,1985-1986,days_to_heading,152
1983-TRT-AE-324,1985-1986,plant_height,108.4
1983-TRT-AE-324,1985-1986,thousand_kernel_weight,32.1
1983-TRT-AE-431,1985-1986,days_to_heading,160
1983-TRT-AE-431,1985-1986,plant_height,80.4
1983-TRT-AE-431,1985-1986,thousand_kernel_weight,38.3
1983-TRT-AE-435,1985-1986,days_to_heading,166
1983-TRT-AE-435,1985-1986,plant_height,75.2
1983-TRT-AE-435,1985-1986,thousand_kernel_weight,23.1
1983-TRT-AE-436,1985-1986,days_to_heading,158
1983-TRT-AE-436,1985-1986,plant_height,118.8
1983-TRT-AE-436,1985-1986,thousand_kernel_weight,35.9
1983-TRT-AE-437,1985-1986,days_to_heading,160
1983-TRT-AE-437,1985-1986,plant_height,84.8
1983-TRT-AE-437,1985-1986,thousand_kernel_weight,38.3
1983-TRT-AE-438,1985-1986,days_to_heading,155
1983-TRT-AE-438,1985-1986,plant_height,95.6
1983-TRT-AE-438,1985-1986,thousand_kernel_weight,34.5
1983-TRT-AE-442,1985-1986,days_to_heading,152
1983-TRT-AE-442,1985-1986,plant_height,93.2
1983-TRT-AE-442,1985-1986,thousand_kernel_weight,39.8
1983-TRT-AE-451,1985-1986,days_to_heading,160
1983-TRT-AE-451,1985-1986,plant_height,91.4
1983-TRT-AE-451,1985-1986,thousand_kernel_weight,40.1
1983-TRT-AE-459,1985-1986,days_to_heading,152
1983-TRT-AE-459,1985-1986,plant_height,106.8
1983-TRT-AE-459,1985-1986,thousand_kernel_weight,29.2
1983-TRT-AE-47,1985-1986,days_to_heading,152
1983-TRT-AE-47,1985-1986,plant_height,68.8
1983-TRT-AE-47,1985-1986,thousand_kernel_weight,24.6
1983-TRT-AE-56,1985-1986,days_to_heading,142
1983-TRT-AE-56,1985-1986,plant_height,68
1983-TRT-AE-56,1985-1986,thousand_kernel_weight,30.7
1984-TRT-AE-113,1985-1986,days_to_heading,146
1984-TRT-AE-113,1985-1986,plant_height,93
1984-TRT-AE-113,1985-1986,thousand_kernel_weight,33.3333333333333
1984-TRT-AE-13,1985-1986,days_to_heading,160
1984-TRT-AE-13,1985-1986,plant_height,63.8
1984-TRT-AE-13,1985-1986,thousand_kernel_weight,26.5
1984-TRT-AE-207,1985-1986,days_to_heading,146
1984-TRT-AE-207,1985-1986,plant_height,80.2
1984-TRT-AE-207,1985-1986,thousand_kernel_weight,42.9
1984-TRT-AE-30,1985-1986,days_to_heading,155
1984-TRT-AE-30,1985-1986,plant_height,85
1984-TRT-AE-30,1985-1986,thousand_kernel_weight,39.5136778115502
1984-TRT-AE-4,1985-1986,days_to_heading,157
1984-TRT-AE-4,1985-1986,plant_height,69.2
1984-TRT-AE-4,1985-1986,thousand_kernel_weight,31.8
1984-TRT-AE-5,1985-1986,days_to_heading,158
1984-TRT-AE-5,1985-1986,plant_height,61.6
1984-TRT-AE-5,1985-1986,thousand_kernel_weight,26.5
1984-TRT-AE-7,1985-1986,days_to_heading,148
1984-TRT-AE-7,1985-1986,plant_height,75.4
1984-TRT-AE-7,1985-1986,thousand_kernel_weight,32.3
1984-TRT-AE-74,1985-1986,days_to_heading,125
1984-TRT-AE-74,1985-1986,plant_height,79.5
1984-TRT-AE-74,1985-1986,thousand_kernel_weight,40.8653846153846
1984-TRT-AE-80,1985-1986,days_to_heading,132
1984-TRT-AE-80,1985-1986,plant_height,90.8
1984-TRT-AE-81,1985-1986,days_to_heading,159
1984-TRT-AE-81,1985-1986,plant_height,90.4
1984-TRT-AE-81,1985-1986,thousand_kernel_weight,33
1984-TRT-AE-82,1985-1986,days_to_heading,154
1984-TRT-AE-82,1985-1986,plant_height,79.2
1984-TRT-AE-82,1985-1986,thousand_kernel_weight,33.5
1984-TRT-AE-83,1985-1986,days_to_heading,160
1984-TRT-AE-83,1985-1986,plant_height,97
1984-TRT-AE-83,1985-1986,thousand_kernel_weight,36.8
1984-TRT-AE-85,1985-1986,days_to_heading,155
1984-TRT-AE-85,1985-1986,plant_height,94.6
1984-TRT-AE-85,1985-1986,thousand_kernel_weight,35.1
1984-TRT-AE-89,1985-1986,days_to_heading,143
1984-TRT-AE-89,1985-1986,plant_height,74.5
1984-TRT-AE-89,1985-1986,thousand_kernel_weight,45.4
1985-TRT-AE-112,1985-1986,days_to_heading,155
1985-TRT-AE-112,1985-1986,plant_height,115.8
1985-TRT-AE-112,1985-1986,thousand_kernel_weight,26.56
1985-TRT-AE-113,1985-1986,days_to_heading,156
1985-TRT-AE-113,1985-1986,plant_height,121.3
1985-TRT-AE-113,1985-1986,thousand_kernel_weight,33.1
1985-TRT-AE-166,1985-1986,days_to_heading,152
1985-TRT-AE-166,1985-1986,plant_height,69.6
1985-TRT-AE-166,1985-1986,thousand_kernel_weight,39.2156862745098
1985-TRT-AE-168,1985-1986,days_to_heading,152
1985-TRT-AE-168,1985-1986,plant_height,81.6
1985-TRT-AE-168,1985-1986,thousand_kernel_weight,37.117903930131
1985-TRT-AE-169,1985-1986,days_to_heading,153
1985-TRT-AE-169,1985-1986,plant_height,64.2
1985-TRT-AE-169,1985-1986,thousand_kernel_weight,17.8343949044586
1985-TRT-AE-170,1985-1986,days_to_heading,151
1985-TRT-AE-170,1985-1986,plant_height,92.6
1985-TRT-AE-170,1985-1986,thousand_kernel_weight,27.9605263157895
1985-TRT-AE-190,1985-1986,days_to_heading,143
1985-TRT-AE-190,1985-1986,plant_height,72.5
1985-TRT-AE-190,1985-1986,thousand_kernel_weight,40.8
1985-TRT-AE-198,1985-1986,days_to_heading,142
1985-TRT-AE-198,1985-1986,plant_height,58
1985-TRT-AE-198,1985-1986,thousand_kernel_weight,36.5
1986-TRT-AE-1,1985-1986,days_to_heading,151
1986-TRT-AE-1,1985-1986,plant_height,85.2
1986-TRT-AE-1,1985-1986,thousand_kernel_weight,48.5
