accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0200072,NA,NA,236,32.6,NA,ZS261,Triticum aestivum trials Piešťany,1972-1973
C0200278,NA,NA,234,32.5,NA,ZS261,Triticum aestivum trials Piešťany,1972-1973
C0200072,NA,NA,NA,42.4,88,ZS261,Triticum aestivum trials Piešťany,1973-1974
C0200072,NA,NA,227,45.9,NA,ZS261,Triticum aestivum trials Piešťany,1973-1974
C0200278,NA,NA,NA,34.5,115,ZS261,Triticum aestivum trials Piešťany,1973-1974
C0200278,NA,NA,238,36.5,NA,ZS261,Triticum aestivum trials Piešťany,1973-1974
C0200371,NA,NA,NA,44.5,92,ZS261,Triticum aestivum trials Piešťany,1973-1974
C0200100,NA,NA,190,38.2,83,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0200100,NA,NA,209,46.2,83,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0200100,NA,NA,206,42.9,80,ZS313,Triticum aestivum trials Piešťany,1976-1977
C0200015,NA,NA,231,42.9,92,ZS572,Triticum aestivum trials Piešťany,1986-1987
C0200320,NA,NA,233,39.3,71,ZS701,Triticum aestivum trials Borovce,1990-1991
C0200004,NA,NA,NA,37.35,95.33,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200005,NA,NA,NA,33.1,99,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200006,NA,NA,NA,41.3,117.84,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200007,NA,NA,NA,35.7,108.84,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200009,NA,NA,NA,38,99.34,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200010,NA,NA,NA,39.6,94.25,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200037,NA,NA,NA,36.2,165.34,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200045,NA,NA,NA,44.5,89.25,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200048,NA,NA,NA,36.05,83.33,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200195,NA,NA,NA,42.5,102.5,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200269,NA,NA,NA,39.85,95.67,ZS701,Triticum aestivum trials Borovce,1991-1992
C0200030,NA,NA,NA,42,84.25,ZS866,Triticum aestivum trials Piešťany,1993-1994
C0200053,NA,NA,244,35.4,137.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200054,NA,NA,243,39.8,121,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200055,NA,NA,241,46.4,130.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200056,NA,NA,243,NA,114.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200058,NA,NA,244,NA,135.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200059,NA,NA,242,NA,121.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200060,NA,NA,242,NA,112,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200061,NA,NA,244,NA,129.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200062,NA,NA,247,NA,151.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200063,NA,NA,237,39.1,134.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200064,NA,NA,244,NA,143.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200065,NA,NA,235,34.4,86,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200066,NA,NA,242,NA,126.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200067,NA,NA,244,NA,130.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200068,NA,NA,235,NA,100,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200069,NA,NA,249,NA,126,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200070,NA,NA,242,37,118,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200070,NA,NA,NA,37,115.75,ZS866,Triticum aestivum trials Piešťany,1994-1995
C0200073,NA,NA,240,NA,109.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200074,NA,NA,240,NA,125,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200075,NA,NA,247,NA,107.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200142,NA,NA,246,51.1,81.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200164,NA,NA,238,39,94,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0200164,NA,NA,NA,38.9,94.5,ZS866,Triticum aestivum trials Piešťany,1994-1995
C0200050,NA,NA,NA,NA,146.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200051,NA,NA,253,NA,106,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200052,NA,NA,NA,37.5,127.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200053,NA,NA,NA,38.1,130.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200054,NA,NA,NA,41,111.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200055,NA,NA,NA,49.3,132.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200056,NA,NA,NA,39.3,104.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200057,NA,NA,NA,47.2,132.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200058,NA,NA,NA,47.1,124.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200059,NA,NA,NA,41.1,111.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200060,NA,NA,NA,36.9,110,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200061,NA,NA,NA,44.1,118.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200062,NA,NA,NA,37.2,141.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200063,NA,NA,NA,37.2,119.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200065,NA,NA,NA,32.5,74.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200066,NA,NA,NA,38.7,117.99,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200067,NA,NA,NA,40.5,115.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200068,NA,NA,NA,37.8,92.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0200077,NA,NA,NA,43,84.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200078,NA,NA,244,NA,97.5,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200081,NA,NA,249,NA,75,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200089,NA,NA,249,NA,79,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200091,NA,NA,249,NA,71,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200093,NA,NA,245,NA,66.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200094,NA,NA,249,NA,87.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200096,NA,NA,252,NA,110.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200097,NA,NA,240,NA,98.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200108,NA,NA,252,NA,98,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200109,NA,NA,255,NA,108.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200110,NA,NA,266,NA,125,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200111,NA,NA,252,NA,98.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200116,NA,NA,255,NA,88.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200122,NA,NA,252,NA,117.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200123,NA,NA,252,NA,114,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200129,NA,NA,249,NA,109.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200135,NA,NA,249,NA,98.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200136,NA,NA,247,NA,92.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200144,NA,NA,231,NA,51,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200151,NA,NA,253,NA,103.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200305,NA,NA,247,NA,69,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0200072,NA,NA,238,NA,100.33,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200090,NA,NA,238,NA,119.67,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200098,NA,NA,238,NA,105.67,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200146,NA,NA,238,NA,121.33,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200149,NA,NA,233,NA,76.33,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200152,NA,NA,231,NA,80.33,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200170,NA,NA,NA,41,84,PZ4,Triticum aestivum trials Piešťany,1996-1997
C0200082,NA,NA,225,36.3,81.67,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200083,NA,NA,223,31.1,70.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200115,NA,NA,236,44,95.4,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200181,NA,NA,236,35,95.67,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200185,NA,NA,231,43.9,94.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200192,NA,NA,228,37,75.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200193,NA,NA,229,34.8,77.67,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200194,NA,NA,231,41.7,76,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200197,NA,NA,231,42,79.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200199,NA,NA,226,33.1,68,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200202,NA,NA,234,35,77.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200203,NA,NA,235,35,74,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200205,NA,NA,232,46.5,89.33,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200214,NA,NA,223,34.7,69,PZ5,Triticum aestivum trials Piešťany,1997-1998
C0200077,NA,NA,NA,49.8,93.34,ZS916,Triticum aestivum trials Piešťany,1998-1998
C0200003,NA,NA,77,44,102.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200010,NA,NA,77,50.8,101.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200016,NA,NA,75,43,97.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200017,NA,NA,77,38.5,99.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200018,NA,NA,81,46.1,116,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200020,NA,NA,77,43.1,124.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200026,NA,NA,77,31,132.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200030,NA,NA,77,42,78,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200031,NA,NA,77,41,107.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200036,NA,NA,192,56,114.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200039,NA,NA,195,NA,105.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200042,NA,NA,77,36,110,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200046,NA,NA,81,37,67.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200077,NA,NA,63,NA,90.83,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200085,NA,NA,77,39,112.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200269,NA,NA,77,41,102,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200272,NA,NA,77,44,117.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200273,NA,NA,77,39,90,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200274,NA,NA,77,36,101.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200275,NA,NA,74,45,110,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200276,NA,NA,77,46,112,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200277,NA,NA,78,35.7,103.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200278,NA,NA,195,46.2,88.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200280,NA,NA,74,34.9,79,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200281,NA,NA,77,34.1,129.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200282,NA,NA,195,46,97.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200286,NA,NA,73,51,70,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200287,NA,NA,73,43.6,60.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200289,NA,NA,73,51,73.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200290,NA,NA,72,40.9,83,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200291,NA,NA,77,42.6,104,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200292,NA,NA,80,41.1,103.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200293,NA,NA,81,39,99,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200295,NA,NA,81,43,104.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200300,NA,NA,77,40.9,94,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200304,NA,NA,77,NA,109.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200306,NA,NA,77,42,78.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200307,NA,NA,74,50.8,90.67,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200308,NA,NA,74,30,95,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200309,NA,NA,74,43,77.33,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200310,NA,NA,77,36,106,PZ6,Triticum aestivum trials Piešťany,1998-1999
C0200004,NA,NA,247,NA,89.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200006,NA,NA,242,51,85.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200008,NA,NA,239,39.6,81,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200009,NA,NA,244,52,96,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200013,NA,NA,246,39.9,86.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200014,NA,NA,243,34.9,57.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200015,NA,NA,249,43,71,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200029,NA,NA,259,NA,115.75,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200037,NA,NA,247,35.8,98,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200102,NA,NA,242,30.9,69.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200153,NA,NA,246,39.8,68,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200154,NA,NA,240,26.3,70.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200221,NA,NA,242,39.1,94,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200222,NA,NA,240,29.3,85.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200223,NA,NA,242,33,100.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200224,NA,NA,242,35.2,93.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200225,NA,NA,242,32,95,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200226,NA,NA,241,31.1,92,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200227,NA,NA,242,30,86.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200228,NA,NA,243,33.9,91,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200229,NA,NA,243,33.1,92.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200230,NA,NA,242,29,96,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200231,NA,NA,243,31.1,90,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200232,NA,NA,242,31,94,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200233,NA,NA,242,35,89.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200234,NA,NA,242,33.2,90,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200235,NA,NA,242,31.8,95,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200236,NA,NA,242,31.6,88.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200237,NA,NA,243,32.1,80,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200238,NA,NA,246,29.9,88,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200239,NA,NA,243,35.2,93.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200240,NA,NA,243,33.2,93,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200242,NA,NA,242,30.1,85,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200243,NA,NA,242,NA,88.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200244,NA,NA,242,27,89.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200245,NA,NA,242,NA,96,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200246,NA,NA,242,43,96.5,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200247,NA,NA,242,31.6,89.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200248,NA,NA,246,29,92.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200249,NA,NA,246,39,86,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200250,NA,NA,242,28,80,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200251,NA,NA,243,32.1,84,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200252,NA,NA,243,30.3,84,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200253,NA,NA,246,27,70.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200254,NA,NA,243,31,85.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200255,NA,NA,242,29.8,81,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200256,NA,NA,244,32.2,96,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200257,NA,NA,246,30.2,64.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200258,NA,NA,242,33,96,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200259,NA,NA,243,31.8,93,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200260,NA,NA,239,28,86,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200261,NA,NA,240,29.9,94.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200262,NA,NA,242,31.2,68,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200264,NA,NA,246,39.1,91,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200265,NA,NA,242,35.4,111,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200266,NA,NA,249,33.5,80,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200267,NA,NA,246,31,80,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200268,NA,NA,244,NA,114,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200296,NA,NA,243,30,45.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200312,NA,NA,239,36.1,84.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200313,NA,NA,249,25.2,106.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200315,NA,NA,242,34.9,78,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200317,NA,NA,242,37.1,66.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200318,NA,NA,246,30,107,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200319,NA,NA,242,32.6,69,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200320,NA,NA,242,40.2,73.33,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200321,NA,NA,238,40,70,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200322,NA,NA,218,34.9,37.67,PZ7,Triticum aestivum trials Piešťany,1999-2000
C0200002,NA,NA,230,42.9,96.5,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200011,NA,NA,243,43.2,81,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200019,NA,NA,230,21.1,62.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200044,NA,NA,244,NA,94.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200049,NA,NA,234,38.7,104,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200076,NA,NA,236,31.6,80,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200195,NA,NA,224,NA,106.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200314,NA,NA,234,NA,113.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200316,NA,NA,227,29,85,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200323,NA,NA,236,36.8,89,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200324,NA,NA,234,25.8,82.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200325,NA,NA,241,37.5,80.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200326,NA,NA,242,30.5,108,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200327,NA,NA,234,28.8,93.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200328,NA,NA,243,NA,86,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200329,NA,NA,243,NA,109,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200330,NA,NA,243,33.1,110.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200331,NA,NA,243,34.6,111,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200332,NA,NA,234,NA,95.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200333,NA,NA,243,NA,100,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200334,NA,NA,236,36.6,125.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200335,NA,NA,230,40.1,118.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200337,NA,NA,242,29.9,104,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200338,NA,NA,243,33.7,85.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200339,NA,NA,236,30.2,90,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200340,NA,NA,243,29.8,94.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200341,NA,NA,243,NA,91,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200342,NA,NA,244,NA,63.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200351,NA,NA,234,40,72.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200352,NA,NA,236,46.5,91,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200356,NA,NA,230,48.5,100.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200357,NA,NA,234,NA,58,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200358,NA,NA,234,50,110.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200359,NA,NA,234,NA,62.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200363,NA,NA,236,42.1,115,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200364,NA,NA,234,49.8,72,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200365,NA,NA,234,30.5,59.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200366,NA,NA,238,40.1,96,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200367,NA,NA,236,NA,67.6,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200368,NA,NA,236,40.4,91.67,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200369,NA,NA,243,48.9,104.33,PZ8,Triticum aestivum trials Piešťany,2000-2001
C0200022,NA,NA,232,NA,120,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200034,NA,NA,245,NA,92,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200343,NA,NA,227,48.2,98,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200344,NA,NA,230,35.5,90.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200345,NA,NA,226,45.9,94.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200346,NA,NA,225,40.5,91.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200347,NA,NA,226,40.6,99,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200348,NA,NA,224,48.7,101.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200349,NA,NA,224,40.2,102.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200350,NA,NA,227,41.4,94.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200353,NA,NA,226,40.6,102.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200354,NA,NA,226,42.5,103.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200355,NA,NA,226,50,107.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200360,NA,NA,232,37,84,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200361,NA,NA,229,40.2,81.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200362,NA,NA,226,35.7,84.33,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200370,NA,NA,224,40,107.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200371,NA,NA,236,42.1,95.67,PZ9,Triticum aestivum trials Piešťany,2001-2002
C0200027,NA,NA,226,NA,92.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200028,NA,NA,226,NA,99.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200032,NA,NA,231,NA,104.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200033,NA,NA,231,NA,108.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200035,NA,NA,224,NA,96,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200071,NA,NA,223,50,103.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200107,NA,NA,229,NA,103,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200114,NA,NA,232,NA,125,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200117,NA,NA,226,NA,96,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200120,NA,NA,230,NA,71.4,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200126,NA,NA,225,NA,105.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200148,NA,NA,229,NA,100.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200155,NA,NA,225,29.9,85.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200287,NA,NA,NA,NA,61.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200303,NA,NA,226,45.9,106.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200372,NA,NA,216,34.3,64.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200373,NA,NA,216,39.9,78.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200375,NA,NA,215,40.1,67.83,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200377,NA,NA,215,40,73.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200378,NA,NA,216,30.1,64.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200379,NA,NA,215,35.1,71.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
