experiment_id,instcode,genus,accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,flowering_date,plant_height,thousand_kernel_weight,sowing_beginning_of_heading,sowing_full_heading,sowing_end_of_heading,sowing_flowering,beginning_of_heading_full_heading,beginning_of_heading_end_of_heading,beginning_of_heading_flowering,full_heading_end_of_heading,full_heading_flowering,end_of_heading_flowering,name,description,campaign,site_name,longitude,latitude,remarks,days_to_heading
11008,POL003,Hordeum,42109,NA,NA,19850412,NA,19850619,NA,NA,92,44.1,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42110,NA,NA,19850412,NA,19850621,NA,NA,101,43.3,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42112,NA,NA,19850412,NA,19850617,NA,NA,97,43.8,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42113,NA,NA,19850412,NA,19850619,NA,NA,102,45.4,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42114,NA,NA,19850412,NA,19850623,NA,NA,118,42.4,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42115,NA,NA,19850412,NA,19850619,NA,NA,104,46,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42116,NA,NA,19850412,NA,19850619,NA,NA,103,48.4,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42117,NA,NA,19850412,NA,19850621,NA,NA,106,45.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42118,NA,NA,19850412,NA,19850618,NA,NA,87,45.2,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42119,NA,NA,19850412,NA,19850617,NA,NA,101,48.1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42214,NA,NA,19850412,NA,19850624,NA,NA,87,42.4,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42215,NA,NA,19850412,NA,19850620,NA,NA,89,46.4,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,170
11008,POL003,Hordeum,42216,NA,NA,19850412,NA,19850621,NA,NA,96,47.1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42217,NA,NA,19850412,NA,19850614,NA,NA,85,44.2,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42218,NA,NA,19850412,NA,19850614,NA,NA,93,42.1,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42219,NA,NA,19850412,NA,19850614,NA,NA,87,36.7,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42220,NA,NA,19850412,NA,19850627,NA,NA,94,41.8,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42221,NA,NA,19850412,NA,19850619,NA,NA,99,39.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42222,NA,NA,19850412,NA,19850621,NA,NA,96,40.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42223,NA,NA,19850412,NA,19850621,NA,NA,100,39.7,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42224,NA,NA,19850412,NA,19850619,NA,NA,103,40.3,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42225,NA,NA,19850412,NA,19850624,NA,NA,129,35.6,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42258,NA,NA,19850412,NA,19850624,NA,NA,91,43.6,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42259,NA,NA,19850412,NA,19850621,NA,NA,90,43.9,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42260,NA,NA,19850412,NA,19850614,NA,NA,86,37.4,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42261,NA,NA,19850412,NA,19850612,NA,NA,63,43,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42262,NA,NA,19850412,NA,19850617,NA,NA,84,46.6,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42263,NA,NA,19850412,NA,19850617,NA,NA,74,35,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42264,NA,NA,19850412,NA,19850614,NA,NA,85,35.5,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42265,NA,NA,19850412,NA,19850610,NA,NA,84,37.8,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42266,NA,NA,19850412,NA,19850614,NA,NA,67,45.6,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42267,NA,NA,19850412,NA,19850612,NA,NA,67,46.7,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42268,NA,NA,19850412,NA,19850609,NA,NA,74,35.1,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42269,NA,NA,19850412,NA,19850609,NA,NA,74,34.6,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42269,NA,NA,19850412,NA,19850621,NA,NA,83,34.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42270,NA,NA,19850412,NA,19850609,NA,NA,89,44.9,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42271,NA,NA,19850412,NA,19850612,NA,NA,61,47.7,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42272,NA,NA,19850412,NA,19850624,NA,NA,86,47,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42273,NA,NA,19850412,NA,19850619,NA,NA,86,47.1,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42274,NA,NA,19850412,NA,19850621,NA,NA,80,39.7,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42275,NA,NA,19850412,NA,19850621,NA,NA,87,43.7,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42276,NA,NA,19850412,NA,19850619,NA,NA,76,41.6,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42277,NA,NA,19850412,NA,19850627,NA,NA,67,41,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42278,NA,NA,19850412,NA,19850627,NA,NA,89,39.8,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42279,NA,NA,19850412,NA,19850619,NA,NA,75,44.5,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42280,NA,NA,19850412,NA,19850622,NA,NA,88,41,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,172
11008,POL003,Hordeum,42281,NA,NA,19850412,NA,19850624,NA,NA,85,40.8,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42282,NA,NA,19850412,NA,19850624,NA,NA,83,44.1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42283,NA,NA,19850412,NA,19850624,NA,NA,88,48,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42284,NA,NA,19850412,NA,19850624,NA,NA,83,46.1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42285,NA,NA,19850412,NA,19850620,NA,NA,90,45.3,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,170
11008,POL003,Hordeum,42286,NA,NA,19850412,NA,19850623,NA,NA,90,41.9,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42287,NA,NA,19850412,NA,19850623,NA,NA,96,49,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42288,NA,NA,19850412,NA,19850623,NA,NA,94,40.4,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42289,NA,NA,19850412,NA,19850625,NA,NA,104,47.3,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,175
11008,POL003,Hordeum,42290,NA,NA,19850412,NA,19850623,NA,NA,91,41,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42291,NA,NA,19850412,NA,19850623,NA,NA,87,43.5,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42292,NA,NA,19850412,NA,19850617,NA,NA,87,42.4,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42293,NA,NA,19850412,NA,19850624,NA,NA,85,46.8,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42294,NA,NA,19850412,NA,19850621,NA,NA,102,45,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42295,NA,NA,19850412,NA,19850619,NA,NA,103,49.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42296,NA,NA,19850412,NA,19850621,NA,NA,95,47.3,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42297,NA,NA,19850412,NA,19850623,NA,NA,84,39.1,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42298,NA,NA,19850412,NA,19850627,NA,NA,94,42.6,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42299,NA,NA,19850412,NA,19850619,NA,NA,95,47.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42300,NA,NA,19850412,NA,19850621,NA,NA,91,39.9,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42301,NA,NA,19850412,NA,19850621,NA,NA,87,47.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42302,NA,NA,19850412,NA,19850607,NA,NA,57,36.4,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,157
11008,POL003,Hordeum,42303,NA,NA,19850412,NA,19850614,NA,NA,84,35.1,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42304,NA,NA,19850412,NA,19850614,NA,NA,81,42.9,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42305,NA,NA,19850412,NA,19850621,NA,NA,76,46.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42306,NA,NA,19850412,NA,19850621,NA,NA,94,45.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42307,NA,NA,19850412,NA,19850624,NA,NA,97,35.5,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42308,NA,NA,19850412,NA,19850619,NA,NA,90,42.3,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42309,NA,NA,19850412,NA,19850619,NA,NA,98,45.1,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42310,NA,NA,19850412,NA,19850619,NA,NA,98,47.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42310,NA,NA,19850412,NA,19850619,NA,NA,102,47.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42311,NA,NA,19850412,NA,19850621,NA,NA,102,43.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42312,NA,NA,19850412,NA,19850621,NA,NA,102,42.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42313,NA,NA,19850412,NA,19850625,NA,NA,107,41.3,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,175
11008,POL003,Hordeum,42314,NA,NA,19850412,NA,19850621,NA,NA,115,42.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42315,NA,NA,19850412,NA,19850621,NA,NA,109,57.5,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42316,NA,NA,19850412,NA,19850621,NA,NA,102,45,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42317,NA,NA,19850412,NA,19850617,NA,NA,93,31,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42318,NA,NA,19850412,NA,19850609,NA,NA,90,42.7,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42319,NA,NA,19850412,NA,19850610,NA,NA,101,34.1,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42320,NA,NA,19850412,NA,19850621,NA,NA,86,44,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42321,NA,NA,19850412,NA,19850609,NA,NA,89,47.4,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42322,NA,NA,19850412,NA,19850614,NA,NA,101,48.7,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42323,NA,NA,19850412,NA,19850621,NA,NA,111,49.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42324,NA,NA,19850412,NA,19850621,NA,NA,105,42.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42325,NA,NA,19850412,NA,19850619,NA,NA,99,54.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42326,NA,NA,19850412,NA,19850618,NA,NA,104,43.6,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42327,NA,NA,19850412,NA,19850618,NA,NA,94,47.2,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42328,NA,NA,19850412,NA,19850621,NA,NA,101,47.1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42329,NA,NA,19850412,NA,19850621,NA,NA,100,42.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42330,NA,NA,19850412,NA,19850621,NA,NA,104,43,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42331,NA,NA,19850412,NA,19850622,NA,NA,99,39.3,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,172
11008,POL003,Hordeum,42332,NA,NA,19850412,NA,19850621,NA,NA,97,43.8,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42333,NA,NA,19850412,NA,19850624,NA,NA,91,42,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42334,NA,NA,19850412,NA,19850612,NA,NA,78,50.8,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42335,NA,NA,19850412,NA,19850624,NA,NA,102,40.8,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42337,NA,NA,19850412,NA,19850617,NA,NA,84,46.2,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42338,NA,NA,19850412,NA,19850618,NA,NA,93,47.5,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42339,NA,NA,19850412,NA,19850617,NA,NA,92,39.9,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42340,NA,NA,19850412,NA,19850611,NA,NA,103,46,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,161
11008,POL003,Hordeum,42341,NA,NA,19850412,NA,19850617,NA,NA,103,45.1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42342,NA,NA,19850412,NA,19850612,NA,NA,84,47.7,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42343,NA,NA,19850412,NA,19850619,NA,NA,100,43,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42345,NA,NA,19850412,NA,19850616,NA,NA,81,51.5,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,166
11008,POL003,Hordeum,42346,NA,NA,19850412,NA,19850617,NA,NA,83,40.6,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42347,NA,NA,19850412,NA,19850613,NA,NA,74,47.6,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,163
11008,POL003,Hordeum,42348,NA,NA,19850412,NA,19850612,NA,NA,80,44.2,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42349,NA,NA,19850412,NA,19850610,NA,NA,75,34.4,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42350,NA,NA,19850412,NA,19850617,NA,NA,72,38.1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42351,NA,NA,19850412,NA,19850609,NA,NA,77,39.2,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42352,NA,NA,19850412,NA,19850619,NA,NA,102,43.5,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42353,NA,NA,19850412,NA,19850617,NA,NA,117,37.9,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42354,NA,NA,19850412,NA,19850619,NA,NA,121,37.5,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42355,NA,NA,19850412,NA,19850614,NA,NA,98,42.7,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
