accenumb,campaign,trait,value
41872,1978-1978,thousand_kernel_weight,51.9
41894,1978-1978,days_to_heading,177
41894,1978-1978,plant_height,106
41894,1978-1978,thousand_kernel_weight,54.6
41897,1978-1978,days_to_heading,171
41897,1978-1978,plant_height,104
41897,1978-1978,thousand_kernel_weight,52.2
41898,1978-1978,days_to_heading,171
41898,1978-1978,plant_height,114
41898,1978-1978,thousand_kernel_weight,48.1
41899,1978-1978,days_to_heading,174
41899,1978-1978,plant_height,103
41899,1978-1978,thousand_kernel_weight,57.3
41900,1978-1978,days_to_heading,174
41900,1978-1978,plant_height,109
41900,1978-1978,thousand_kernel_weight,56.4
41903,1978-1978,days_to_heading,175
41903,1978-1978,plant_height,124
41903,1978-1978,thousand_kernel_weight,54.4
41919,1978-1978,days_to_heading,174
41919,1978-1978,plant_height,106
41919,1978-1978,thousand_kernel_weight,51.3
41921,1978-1978,days_to_heading,172
41921,1978-1978,plant_height,121
41921,1978-1978,thousand_kernel_weight,47.2
41922,1978-1978,days_to_heading,177
41922,1978-1978,plant_height,108
41922,1978-1978,thousand_kernel_weight,57.4
41923,1978-1978,days_to_heading,176
41923,1978-1978,plant_height,103
41923,1978-1978,thousand_kernel_weight,59
41925,1978-1978,days_to_heading,174
41925,1978-1978,plant_height,94
41925,1978-1978,thousand_kernel_weight,46.8
41927,1978-1978,days_to_heading,174
41927,1978-1978,plant_height,120
41927,1978-1978,thousand_kernel_weight,51.9
41934,1978-1978,days_to_heading,175
41934,1978-1978,plant_height,96
41934,1978-1978,thousand_kernel_weight,48.1
41945,1978-1978,days_to_heading,177
41945,1978-1978,plant_height,118
41945,1978-1978,thousand_kernel_weight,54.7
41949,1978-1978,days_to_heading,174
41949,1978-1978,plant_height,109
41949,1978-1978,thousand_kernel_weight,60.9
41950,1978-1978,days_to_heading,183
41950,1978-1978,plant_height,121
41950,1978-1978,thousand_kernel_weight,56.4
41958,1978-1978,days_to_heading,175
41958,1978-1978,plant_height,92
41958,1978-1978,thousand_kernel_weight,54.2
41962,1978-1978,days_to_heading,160
41962,1978-1978,plant_height,119
41962,1978-1978,thousand_kernel_weight,46.2
41963,1978-1978,days_to_heading,174
41963,1978-1978,plant_height,100
41963,1978-1978,thousand_kernel_weight,56.3
41971,1978-1978,days_to_heading,159
41971,1978-1978,plant_height,96
41971,1978-1978,thousand_kernel_weight,45.1
41977,1978-1978,days_to_heading,172
41977,1978-1978,plant_height,91
41977,1978-1978,thousand_kernel_weight,58.2
41982,1978-1978,days_to_heading,162
41982,1978-1978,plant_height,87
41982,1978-1978,thousand_kernel_weight,44.2
41983,1978-1978,days_to_heading,172
41983,1978-1978,plant_height,104
41983,1978-1978,thousand_kernel_weight,60.5
41984,1978-1978,days_to_heading,174
41984,1978-1978,plant_height,102
41984,1978-1978,thousand_kernel_weight,57.2
