accenumb,campaign,trait,value
1448,1976-1977,thousand_kernel_weight,39.8
1449,1976-1977,end_of_heading,184
1449,1976-1977,plant_height,94.3
1449,1976-1977,thousand_kernel_weight,26.5
1451,1976-1977,end_of_heading,168
1451,1976-1977,plant_height,98.3
1451,1976-1977,thousand_kernel_weight,39
1452,1976-1977,end_of_heading,181
1452,1976-1977,plant_height,100.7
1452,1976-1977,thousand_kernel_weight,39.3
1453,1976-1977,end_of_heading,167
1453,1976-1977,plant_height,64.3
1453,1976-1977,thousand_kernel_weight,44.5
1454,1976-1977,end_of_heading,179
1454,1976-1977,plant_height,111.7
1454,1976-1977,thousand_kernel_weight,38.5
1455,1976-1977,end_of_heading,170
1455,1976-1977,plant_height,77.3
1455,1976-1977,thousand_kernel_weight,43
1458,1976-1977,end_of_heading,178
1458,1976-1977,plant_height,113.3
1458,1976-1977,thousand_kernel_weight,39
1460,1976-1977,end_of_heading,182
1460,1976-1977,plant_height,121
1460,1976-1977,thousand_kernel_weight,44.5
1461,1976-1977,end_of_heading,176
1461,1976-1977,plant_height,115.7
1461,1976-1977,thousand_kernel_weight,35
1462,1976-1977,end_of_heading,176
1462,1976-1977,plant_height,98.3
1462,1976-1977,thousand_kernel_weight,37.8
1463,1976-1977,end_of_heading,182
1463,1976-1977,plant_height,124.3
1463,1976-1977,thousand_kernel_weight,36
1464,1976-1977,end_of_heading,173
1464,1976-1977,plant_height,120
1464,1976-1977,thousand_kernel_weight,47.3
1465,1976-1977,end_of_heading,176
1465,1976-1977,plant_height,98.3
1465,1976-1977,thousand_kernel_weight,33.8
1467,1976-1977,end_of_heading,177
1467,1976-1977,plant_height,118.3
1467,1976-1977,thousand_kernel_weight,46.8
1469,1976-1977,end_of_heading,176
1469,1976-1977,plant_height,91.7
1469,1976-1977,thousand_kernel_weight,48.5
1470,1976-1977,end_of_heading,176
1470,1976-1977,plant_height,110.7
1470,1976-1977,thousand_kernel_weight,44.3
1471,1976-1977,end_of_heading,172
1471,1976-1977,plant_height,103.3
1471,1976-1977,thousand_kernel_weight,42.8
1472,1976-1977,end_of_heading,174
1472,1976-1977,plant_height,107.3
1472,1976-1977,thousand_kernel_weight,40.5
1474,1976-1977,end_of_heading,170
1474,1976-1977,plant_height,103.3
1474,1976-1977,thousand_kernel_weight,41.8
1476,1976-1977,end_of_heading,173
1476,1976-1977,plant_height,107.7
1476,1976-1977,thousand_kernel_weight,40
1477,1976-1977,end_of_heading,172
1477,1976-1977,plant_height,108
1477,1976-1977,thousand_kernel_weight,47.3
1478,1976-1977,end_of_heading,172
1478,1976-1977,plant_height,110
1478,1976-1977,thousand_kernel_weight,43.5
1480,1976-1977,end_of_heading,173
1480,1976-1977,plant_height,112.7
1480,1976-1977,thousand_kernel_weight,45.3
1481,1976-1977,end_of_heading,169
1481,1976-1977,plant_height,106.3
1481,1976-1977,thousand_kernel_weight,50
1483,1976-1977,end_of_heading,167
1483,1976-1977,plant_height,80.3
1483,1976-1977,thousand_kernel_weight,48
1484,1976-1977,end_of_heading,173
1484,1976-1977,plant_height,84.7
1484,1976-1977,thousand_kernel_weight,46.8
1485,1976-1977,end_of_heading,183
1485,1976-1977,plant_height,113
1485,1976-1977,thousand_kernel_weight,47
1487,1976-1977,end_of_heading,178
1487,1976-1977,plant_height,94.3
1487,1976-1977,thousand_kernel_weight,37
1488,1976-1977,end_of_heading,179
1488,1976-1977,plant_height,109.3
1488,1976-1977,thousand_kernel_weight,41.3
1490,1976-1977,end_of_heading,173
1490,1976-1977,plant_height,109.7
1490,1976-1977,thousand_kernel_weight,47.5
1491,1976-1977,end_of_heading,165
1491,1976-1977,plant_height,59
1491,1976-1977,thousand_kernel_weight,45.5
1492,1976-1977,end_of_heading,168
1492,1976-1977,plant_height,101
1492,1976-1977,thousand_kernel_weight,41.3
1493,1976-1977,end_of_heading,166
1493,1976-1977,plant_height,70.7
1493,1976-1977,thousand_kernel_weight,46
1494,1976-1977,end_of_heading,169
1494,1976-1977,plant_height,90.7
1494,1976-1977,thousand_kernel_weight,42.8
1496,1976-1977,end_of_heading,169
