experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,plant_density,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,leaf_rust,stripe_rust,septoria,powdery_mildew,name,description,campaign,site_name,longitude,latitude,remarks
198606,ROM002,Triticum,CGF-7193,NA,NA,136,77,346,37.1,NA,4525,1,1,1,3,1,Geoagiu,Winter wheat,1985-1986,Geoagiu,23.2000,45.9200,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,87,542,NA,NA,1587,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198607,ROM002,Triticum,CGF-7193,NA,NA,134,98,581,42.2,NA,NA,NA,NA,NA,NA,NA,Livada,Winter wheat,1985-1986,Livada,23.1333,47.8667,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,140,81,642,NA,NA,6700,1,NA,NA,3,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,100,826,NA,NA,8295,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198620,ROM002,Triticum,CGF-7193,NA,NA,139,94,848,43.6,NA,7350,1,1,NA,2,2,Valul lui Traian,Winter wheat,1985-1986,Valul lui Traian,28.4647,44.1636,NA
198617,ROM002,Triticum,CGF-7193,NA,NA,139,87,880,41.1,NA,8326,NA,2,1,4,NA,Tg. Mures,Winter wheat,1985-1986,Tg. Mures,24.5597,46.5497,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,137,70,NA,NA,NA,3087,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,137,75,NA,NA,NA,3448,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,73,NA,NA,NA,5740,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198604,ROM002,Triticum,CGF-7193,NA,NA,139,95,NA,NA,NA,6740,NA,1,NA,NA,6,Brasov,Winter wheat,1985-1986,Brasov,25.6000,45.6500,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,85,NA,NA,NA,8680,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,135,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,77,346,37.1,NA,4525,NA,NA,NA,NA,1,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,135,98,581,42.2,NA,NA,NA,NA,NA,NA,5,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,136,70,600,NA,NA,1816,NA,NA,NA,NA,1,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198605,ROM002,Triticum,CGF-7193,NA,NA,140,81,642,NA,NA,6700,NA,2,NA,4,1,Fundulea,Winter wheat,1985-1986,Fundulea,26.5153,44.4528,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,136,100,826,NA,NA,8295,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,139,94,848,43.6,NA,7350,NA,1,NA,NA,3,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,139,87,880,41.1,NA,8326,1,1,1,4,4,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,137,70,NA,NA,NA,3087,NA,NA,NA,NA,3,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,137,75,NA,NA,NA,3448,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,136,73,NA,NA,NA,5740,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,139,95,NA,NA,NA,6740,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,136,85,NA,NA,NA,8680,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198619,ROM002,Triticum,CGF-7193,NA,NA,135,95,NA,NA,NA,NA,NA,NA,NA,NA,1,Turda,Winter wheat,1985-1986,Turda,23.7792,46.5708,NA
198705,ROM002,Triticum,CGF-224,NA,NA,151,90,524.8,43.2,78.7,4490,NA,1,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,160,100,542,46.9,NA,2570,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,149,101,574,44,NA,5233,NA,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,158,95,585,35.2,78.5,5374,NA,NA,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,154,99,597,44.3,64.5,5810,NA,3,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,158,97,779,NA,NA,5069,NA,NA,NA,6,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,153,NA,NA,NA,73.6,5300,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,157,103,488,NA,NA,5100,1,NA,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,153,107,608,NA,NA,4812,NA,NA,NA,NA,3,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,153,106,632,45.6,NA,5300,7,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-224,NA,NA,153,107,NA,NA,NA,5832,6,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2610,NA,NA,155,83.7,707,44.7,80.2,6790,NA,NA,NA,5,5,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,158,80,400,NA,76.1,5207,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,150,86.7,418.4,42.1,79.3,6410,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,154,84,536,43,NA,5935,NA,1,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,158,78,583.2,32.4,NA,4553,NA,4,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,155,79.3,599,40.5,70.5,6570,NA,2,NA,1,4,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2611,NA,NA,154,NA,NA,NA,77.6,7320,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198701,ROM002,Triticum,CGF-2613,NA,NA,156,98,685,NA,NA,5215,1,NA,NA,4,5,Albota,Winter wheat,1986-1987,Albota,24.8497,44.7808,NA
198705,ROM002,Triticum,CGF-2613,NA,NA,156,101,434,NA,68,5100,1,2,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,153,76.6,400.6,NA,72.6,3728,NA,NA,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,145,85,484,46.3,79.6,5880,NA,NA,NA,NA,4,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,146,85.3,596,49,NA,3664,NA,1,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,155,78.3,620,36,NA,6196,NA,3,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,149,87.3,625,47.6,NA,6950,NA,2,NA,3,4,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-2615,NA,NA,147,NA,NA,NA,78,8200,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,160,92.6,514,46.5,75,5384,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,159,91.6,518,NA,80,7227,1,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,150,96.3,565,45,NA,6836,1,NA,NA,6,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,150,95,595,43.2,78,6350,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,154,91,690,41.3,65.5,6190,1,NA,NA,5,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,159,84,725,33.75,79.7,5700,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-3098,NA,NA,152,NA,NA,NA,74.8,6550,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198719,ROM002,Triticum,CGF-6074,NA,NA,136,107,679,NA,NA,6524,1,3,NA,4,1,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198705,ROM002,Triticum,CGF-6476,NA,NA,148,110,NA,NA,75.77,7520,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6476,NA,NA,148,113,NA,NA,NA,7290,6,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6573,NA,NA,153,88,437,NA,NA,5170,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6573,NA,NA,143,89,597,NA,NA,5444,1,1,NA,3,3,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6573,NA,NA,143,98,NA,NA,NA,8068,1,NA,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6734,NA,NA,145,87,NA,NA,68.5,5660,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-6799,NA,NA,153,116,NA,45,NA,7150,2,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198713,ROM002,Triticum,CGF-6799,NA,NA,154,97,NA,NA,NA,NA,NA,NA,NA,NA,2,Podul Iloaiei,Winter wheat,1986-1987,Podul Iloaiei,25.6000,45.6500,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,123,101,455,NA,NA,6200,NA,NA,NA,1,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,157,97,476,NA,NA,5696,NA,NA,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,155,89,518,40.4,81.9,5370,NA,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,128,106,521,NA,NA,8580,NA,NA,NA,1,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,158,95,557,56.1,NA,5245,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,150,100,615,NA,NA,5098,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,149,94,618,49,NA,6980,NA,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,148,95,665,44.9,80.2,5570,NA,1,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,150,111,689,45,NA,7380,4,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,154,89,733,45.2,66,6210,NA,1,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,150,NA,NA,NA,73.6,7380,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,150,112,NA,NA,NA,7405,4,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,154,101,455,NA,NA,6200,NA,NA,NA,1,3,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,159,106,521,NA,NA,8580,NA,NA,2,1,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,157,100,615,NA,NA,5098,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,150,111,689,45,NA,7380,4,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7057,NA,NA,157,112,NA,NA,NA,7405,4,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,147,78,505,37.2,78,6520,NA,NA,NA,NA,6,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,153,74,580,37.2,59,5900,NA,1,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,148,79,605,42,75,6191,NA,1,NA,4,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,157,73,743,30,NA,5310,NA,4,NA,5,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,149,NA,NA,NA,78,8180,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,160,83.3,556,NA,NA,5667,NA,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,160,86,637,39.6,NA,5862,NA,NA,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,153,86,653.6,36.5,79,5650,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,149,89.3,671,41,NA,5082,NA,1,NA,5,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,154,94.7,706,37.7,61.5,6090,NA,2,NA,5,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,158,83.3,725,32.55,829,5720,NA,7,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,153,NA,NA,NA,76.8,7370,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,157,95,519,NA,NA,5520,1,NA,NA,NA,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,162,100,549,NA,NA,7990,NA,NA,NA,NA,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,160,95,644,NA,NA,5086,2,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,160,89,687,NA,NA,5740,1,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,153,107,798,38.8,NA,7370,NA,1,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,160,108,NA,NA,NA,7488,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198701,ROM002,Triticum,CGF-7126,NA,NA,157,95,519,NA,NA,5520,1,NA,NA,3,4,Albota,Winter wheat,1986-1987,Albota,24.8497,44.7808,NA
198719,ROM002,Triticum,CGF-7126,NA,NA,162,100,549,NA,NA,7990,NA,2,1,3,3,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,152,95,644,NA,NA,5086,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198704,ROM002,Triticum,CGF-7126,NA,NA,160,89,687,NA,NA,5740,NA,NA,NA,NA,NA,Brasov,Winter wheat,1986-1987,Brasov,25.6000,45.6500,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,153,107,798,38.8,NA,7370,2,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7126,NA,NA,152,108,NA,NA,NA,7488,1,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198704,ROM002,Triticum,CGF-7126,NA,NA,151,97,NA,NA,NA,7980,NA,5,NA,NA,1,Brasov,Winter wheat,1986-1987,Brasov,25.6000,45.6500,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,159,83,400.6,NA,NA,6431,NA,NA,NA,1,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,161,83,451,51.4,NA,5617,NA,NA,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,151,86,526.4,44.7,80,6100,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,154,79,554,44.3,70.5,6710,NA,2,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,150,89,571,49,NA,6814,NA,1,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,160,82,640,30.51,80.8,4646,NA,2,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198719,ROM002,Triticum,CGF-7133,NA,NA,154,NA,NA,NA,75,7750,NA,NA,NA,NA,3,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198701,ROM002,Triticum,CGF-7133,NA,NA,157,96,371,NA,NA,5468,1,NA,NA,3,2,Albota,Winter wheat,1986-1987,Albota,24.8497,44.7808,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,157,96,356,NA,NA,5520,2,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198719,ROM002,Triticum,CGF-7133,NA,NA,163,95,449,NA,NA,8190,NA,2,NA,3,1,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198719,ROM002,Triticum,CGF-7133,NA,NA,163,95,452,NA,NA,8246,1,NA,NA,3,1,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,140,86,572,NA,NA,5454,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,153,86,562,NA,NA,5682,1,NA,NA,5,3,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,154,99,586,48.6,NA,7750,2,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,154,99,542,48.6,NA,7582,2,1,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,140,100,587,NA,NA,7985,1,NA,NA,NA,5,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7133,NA,NA,153,100,652,NA,NA,7412,NA,NA,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,161,96.6,392.6,NA,NA,6868,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,146,82.7,477.6,44.5,80,5180,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,157,80.6,533.6,34.9,829,5420,NA,2,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,144,86.3,561,52,NA,6456,NA,1,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,149,86.7,568,49,63.1,6830,NA,2,NA,2,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,157,86,686,54.9,77.3,5387,NA,NA,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,148,NA,NA,NA,80,7700,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,152,80,413.3,NA,NA,5374,NA,NA,NA,2,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,146,85,597,48.7,80,6000,NA,NA,NA,NA,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,149,84.3,647,49.8,NA,7740,NA,2,NA,3,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,144,85,652,49,NA,6046,NA,1,NA,3,3,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,154,78,670,34,825,5473,NA,1,NA,1,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,157,90.3,NA,NA,NA,6322,NA,NA,NA,2,2,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,148,NA,NA,NA,79.6,8050,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198701,ROM002,Triticum,CGF-7188,NA,NA,153,93,438,NA,NA,5760,1,NA,NA,2,2,Albota,Winter wheat,1986-1987,Albota,24.8497,44.7808,NA
198719,ROM002,Triticum,CGF-7188,NA,NA,159,93,519,NA,NA,7820,NA,NA,2,3,1,Turda,Winter wheat,1986-1987,Turda,23.7792,46.5708,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,138,92,616,NA,NA,5392,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,148,101,644,47.5,NA,8050,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,138,101,NA,NA,NA,8107,1,NA,NA,NA,NA,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,153,93,438,NA,NA,5760,1,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,159,93,519,NA,NA,7820,NA,NA,NA,NA,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
198705,ROM002,Triticum,CGF-7188,NA,NA,146,92,616,NA,NA,5392,1,1,NA,1,1,Fundulea,Winter wheat,1986-1987,Fundulea,26.5153,44.4528,NA
