accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
IG 41393,AW_14972,NA,144,NA,117,CEM2103,NA,2020-2021
IG 41394,AW_23393,NA,148,NA,115,CEM2103,NA,2020-2021
IG 41395,AW_14973,NA,144,NA,123,CEM2103,NA,2020-2021
IG 41396,AW_23394,NA,147,NA,110,CEM2103,NA,2020-2021
IG 41399,AW_17768,NA,137,NA,127,CEM2103,NA,2020-2021
IG 41400,AW_23395,NA,136,NA,134,CEM2103,NA,2020-2021
IG 41402,AW_29075,NA,144,NA,118,CEM2103,NA,2020-2021
IG 41406,AW_32021,NA,144,NA,130,CEM2103,NA,2020-2021
IG 41413,AW_32022,NA,135,NA,122,CEM2103,NA,2020-2021
IG 41415,AW_32023,NA,137,NA,120,CEM2103,NA,2020-2021
IG 41421,AW_17770,NA,137,NA,118,CEM2103,NA,2020-2021
IG 41423,AW_26163,NA,145,NA,120,CEM2103,NA,2020-2021
IG 41424,AW_17720,NA,152,NA,116,CEM2103,NA,2020-2021
IG 41435,AW_34695,NA,133,NA,117,CEM2103,NA,2020-2021
IG 41441,AW_26166,NA,135,NA,138,CEM2103,NA,2020-2021
IG 41453,AW_23347,NA,134,NA,118,CEM2103,NA,2020-2021
IG 41454,AW_31953,NA,112,NA,104,CEM2103,NA,2020-2021
IG 41456,AW_29013,NA,163,NA,78,CEM2103,NA,2020-2021
IG 41466,AW_20518,NA,153,NA,67,CEM2103,NA,2020-2021
IG 41468,AW_23350,NA,146,NA,105,CEM2103,NA,2020-2021
IG 41469,AW_31955,NA,134,NA,136,CEM2103,NA,2020-2021
IG 41472,AW_34699,NA,137,NA,114,CEM2103,NA,2020-2021
IG 41474,AW_31956,NA,130,NA,130,CEM2103,NA,2020-2021
IG 41475,AW_17722,NA,112,NA,106,CEM2103,NA,2020-2021
IG 41476,AW_34701,NA,129,NA,135,CEM2103,NA,2020-2021
IG 41485,AW_26175,NA,111,NA,110,CEM2103,NA,2020-2021
IG 41487,AW_31958,NA,144,NA,143,CEM2103,NA,2020-2021
IG 41488,AW_14911,NA,131,NA,120,CEM2103,NA,2020-2021
IG 41489,AW_26176,NA,111,NA,100,CEM2103,NA,2020-2021
IG 41490,AW_31959,NA,127,NA,111,CEM2103,NA,2020-2021
IG 41494,AW_23352,NA,145,NA,129,CEM2103,NA,2020-2021
IG 41508,AW_20524,NA,132,NA,128,CEM2103,NA,2020-2021
IG 41511,AW_26178,NA,153,NA,103,CEM2103,NA,2020-2021
IG 41512,AW_31961,NA,110,NA,100,CEM2103,NA,2020-2021
IG 41514,AW_34704,NA,111,NA,136,CEM2103,NA,2020-2021
IG 41515,AW_20525,NA,132,NA,130,CEM2103,NA,2020-2021
IG 41516,AW_34705,NA,110,NA,94,CEM2103,NA,2020-2021
IG 41519,AW_29021,NA,112,NA,122,CEM2103,NA,2020-2021
IG 41524,AW_31963,NA,146,NA,127,CEM2103,NA,2020-2021
IG 41525,AW_20526,NA,144,NA,138,CEM2103,NA,2020-2021
IG 41527,AW_14915,NA,146,NA,104,CEM2103,NA,2020-2021
IG 41528,AW_29023,NA,110,NA,118,CEM2103,NA,2020-2021
IG 41529,AW_34709,NA,111,NA,98,CEM2103,NA,2020-2021
IG 41530,AW_14916,NA,145,NA,107,CEM2103,NA,2020-2021
IG 41534,AW_34711,NA,112,NA,94,CEM2103,NA,2020-2021
IG 41538,AW_31966,NA,137,NA,133,CEM2103,NA,2020-2021
IG 41541,AW_31967,NA,111,NA,90,CEM2103,NA,2020-2021
IG 41543,AW_26179,NA,136,NA,126,CEM2103,NA,2020-2021
IG 41545,AW_26180,NA,137,NA,122,CEM2103,NA,2020-2021
IG 41547,AW_23356,NA,128,NA,138,CEM2103,NA,2020-2021
IG 41550,AW_17729,NA,123,NA,120,CEM2103,NA,2020-2021
IG 41551,AW_14919,NA,119,NA,102,CEM2103,NA,2020-2021
IG 41556,AW_31969,NA,121,NA,123,CEM2103,NA,2020-2021
IG 41559,AW_14920,NA,118,NA,110,CEM2103,NA,2020-2021
IG 41562,AW_31970,NA,116,NA,123,CEM2103,NA,2020-2021
IG 41564,AW_20530,NA,155,NA,70,CEM2103,NA,2020-2021
IG 41567,AW_29028,NA,122,NA,130,CEM2103,NA,2020-2021
IG 41579,AW_31973,NA,127,NA,126,CEM2103,NA,2020-2021
IG 41584,AW_34718,NA,128,NA,112,CEM2103,NA,2020-2021
IG 41585,AW_29030,NA,129,NA,110,CEM2103,NA,2020-2021
IG 41588,AW_31975,NA,121,NA,123,CEM2103,NA,2020-2021
IG 41592,AW_14922,NA,124,NA,117,CEM2103,NA,2020-2021
IG 41594,AW_29031,NA,120,NA,117,CEM2103,NA,2020-2021
IG 41597,AW_20533,NA,119,NA,129,CEM2103,NA,2020-2021
IG 41599,AW_17733,NA,121,NA,106,CEM2103,NA,2020-2021
IG 41601,AW_31977,NA,127,NA,129,CEM2103,NA,2020-2021
IG 41602,AW_17734,NA,134,NA,116,CEM2103,NA,2020-2021
IG 41603,AW_31978,NA,131,NA,126,CEM2103,NA,2020-2021
IG 41606,AW_29033,NA,127,NA,117,CEM2103,NA,2020-2021
IG 41609,AW_26190,NA,119,NA,113,CEM2103,NA,2020-2021
IG 41610,AW_34720,NA,134,NA,102,CEM2103,NA,2020-2021
IG 41611,AW_29034,NA,132,NA,103,CEM2103,NA,2020-2021
IG 41612,AW_34721,NA,134,NA,123,CEM2103,NA,2020-2021
IG 41613,AW_29035,NA,133,NA,107,CEM2103,NA,2020-2021
IG 41614,AW_34722,NA,128,NA,120,CEM2103,NA,2020-2021
IG 41616,AW_20537,NA,134,NA,113,CEM2103,NA,2020-2021
IG 41618,AW_14927,NA,135,NA,108,CEM2103,NA,2020-2021
IG 41622,AW_20538,NA,144,NA,110,CEM2103,NA,2020-2021
IG 41623,AW_17735,NA,128,NA,93,CEM2103,NA,2020-2021
IG 41624,AW_31980,NA,110,NA,96,CEM2103,NA,2020-2021
IG 41626,AW_34723,NA,138,NA,105,CEM2103,NA,2020-2021
IG 41629,AW_31982,NA,122,NA,118,CEM2103,NA,2020-2021
IG 41632,AW_26191,NA,131,NA,126,CEM2103,NA,2020-2021
IG 41633,AW_14928,NA,120,NA,125,CEM2103,NA,2020-2021
IG 41634,AW_34724,NA,119,NA,120,CEM2103,NA,2020-2021
IG 41635,AW_20541,NA,120,NA,114,CEM2103,NA,2020-2021
IG 41636,AW_29037,NA,121,NA,113,CEM2103,NA,2020-2021
IG 41639,AW_31985,NA,127,NA,118,CEM2103,NA,2020-2021
IG 41640,AW_20542,NA,121,NA,114,CEM2103,NA,2020-2021
IG 41643,AW_20543,NA,118,NA,107,CEM2103,NA,2020-2021
IG 41645,AW_14929,NA,129,NA,134,CEM2103,NA,2020-2021
IG 41655,AW_23367,NA,112,NA,108,CEM2103,NA,2020-2021
IG 41658,AW_14933,NA,128,NA,128,CEM2103,NA,2020-2021
IG 41660,AW_26193,NA,123,NA,113,CEM2103,NA,2020-2021
IG 41661,AW_17738,NA,123,NA,123,CEM2103,NA,2020-2021
IG 41677,AW_14936,NA,124,NA,110,CEM2103,NA,2020-2021
IG 41682,AW_23371,NA,122,NA,115,CEM2103,NA,2020-2021
IG 41685,AW_14938,NA,137,NA,114,CEM2103,NA,2020-2021
IG 41686,AW_34729,NA,121,NA,116,CEM2103,NA,2020-2021
IG 41698,AW_29044,NA,144,NA,126,CEM2103,NA,2020-2021
IG 41705,AW_14941,NA,131,NA,116,CEM2103,NA,2020-2021
IG 41714,AW_29047,NA,132,NA,142,CEM2103,NA,2020-2021
IG 41722,AW_17745,NA,119,NA,120,CEM2103,NA,2020-2021
IG 41725,AW_31992,NA,119,NA,118,CEM2103,NA,2020-2021
IG 41726,AW_20552,NA,119,NA,104,CEM2103,NA,2020-2021
IG 41728,AW_26201,NA,124,NA,144,CEM2103,NA,2020-2021
IG 41732,AW_34740,NA,121,NA,122,CEM2103,NA,2020-2021
IG 41733,AW_31994,NA,123,NA,110,CEM2103,NA,2020-2021
IG 41736,AW_31995,NA,118,NA,80,CEM2103,NA,2020-2021
IG 41739,AW_32089,NA,135,NA,120,CEM2103,NA,2020-2021
IG 41740,AW_34820,NA,120,NA,110,CEM2103,NA,2020-2021
IG 41744,AW_15022,NA,135,NA,118,CEM2103,NA,2020-2021
IG 41745,AW_29121,NA,133,NA,130,CEM2103,NA,2020-2021
IG 41746,AW_15023,NA,135,NA,100,CEM2103,NA,2020-2021
IG 41747,AW_32091,NA,123,NA,108,CEM2103,NA,2020-2021
IG 41754,AW_15024,NA,134,NA,120,CEM2103,NA,2020-2021
IG 41761,AW_15025,NA,129,NA,120,CEM2103,NA,2020-2021
IG 41762,AW_15026,NA,130,NA,112,CEM2103,NA,2020-2021
IG 41769,AW_26290,NA,134,NA,115,CEM2103,NA,2020-2021
IG 41783,AW_26295,NA,148,NA,114,CEM2103,NA,2020-2021
IG 41798,AW_17827,NA,134,NA,110,CEM2103,NA,2020-2021
IG 41800,AW_29130,NA,134,NA,111,CEM2103,NA,2020-2021
IG 41876,AW_17828,NA,118,NA,107,CEM2103,NA,2020-2021
IG 41885,AW_20627,NA,121,NA,110,CEM2103,NA,2020-2021
IG 41886,AW_20628,NA,128,NA,95,CEM2103,NA,2020-2021
IG 41889,AW_23469,NA,109,NA,92,CEM2103,NA,2020-2021
IG 41892,AW_17830,NA,113,NA,95,CEM2103,NA,2020-2021
IG 41916,AW_15032,NA,111,NA,85,CEM2103,NA,2020-2021
IG 41927,AW_23476,NA,127,NA,115,CEM2103,NA,2020-2021
IG 41930,AW_32101,NA,110,NA,90,CEM2103,NA,2020-2021
IG 41938,AW_29131,NA,133,NA,127,CEM2103,NA,2020-2021
IG 41944,AW_32105,NA,110,NA,96,CEM2103,NA,2020-2021
IG 41945,AW_20631,NA,111,NA,95,CEM2103,NA,2020-2021
IG 41948,AW_26301,NA,130,NA,117,CEM2103,NA,2020-2021
IG 41952,AW_32106,NA,109,NA,88,CEM2103,NA,2020-2021
IG 41959,AW_23477,NA,146,NA,110,CEM2103,NA,2020-2021
IG 41970,AW_26304,NA,130,NA,110,CEM2103,NA,2020-2021
IG 41977,AW_34836,NA,149,NA,110,CEM2103,NA,2020-2021
IG 41979,AW_15038,NA,146,NA,120,CEM2103,NA,2020-2021
IG 41981,AW_34838,NA,108,NA,94,CEM2103,NA,2020-2021
IG 41995,AW_32109,NA,109,NA,94,CEM2103,NA,2020-2021
IG 42009,AW_17839,NA,108,NA,93,CEM2103,NA,2020-2021
IG 42012,AW_32111,NA,108,NA,110,CEM2103,NA,2020-2021
IG 42027,AW_32113,NA,115,NA,98,CEM2101_a,NA,2020-2021
IG 42039,AW_17842,NA,108,NA,86,CEM2103,NA,2020-2021
IG 42043,AW_34847,NA,132,NA,106,CEM2103,NA,2020-2021
IG 42047,AW_23489,NA,109,NA,102,CEM2103,NA,2020-2021
IG 42050,AW_17843,NA,108,NA,91,CEM2103,NA,2020-2021
IG 42053,AW_26317,NA,111,NA,113,CEM2103,NA,2020-2021
IG 42054,AW_23490,NA,109,NA,92,CEM2103,NA,2020-2021
IG 42055,AW_34848,NA,110,NA,100,CEM2103,NA,2020-2021
IG 42058,AW_20640,NA,119,NA,96,CEM2103,NA,2020-2021
IG 42059,AW_34850,NA,109,NA,92,CEM2103,NA,2020-2021
IG 42062,AW_20641,NA,106,NA,108,CEM2103,NA,2020-2021
IG 42063,AW_26320,NA,148,NA,96,CEM2103,NA,2020-2021
IG 42073,AW_17845,NA,109,NA,101,CEM2103,NA,2020-2021
IG 42077,AW_34853,NA,108,NA,83,CEM2103,NA,2020-2021
IG 42080,AW_34854,NA,110,NA,91,CEM2103,NA,2020-2021
IG 42087,AW_34856,NA,108,NA,93,CEM2103,NA,2020-2021
IG 42088,AW_23493,NA,109,NA,98,CEM2103,NA,2020-2021
IG 42089,AW_26323,NA,107,NA,93,CEM2103,NA,2020-2021
IG 42090,AW_26324,NA,108,NA,93,CEM2103,NA,2020-2021
IG 42093,AW_34858,NA,109,NA,96,CEM2103,NA,2020-2021
IG 42094,AW_32120,NA,110,NA,97,CEM2103,NA,2020-2021
IG 42095,AW_20645,NA,109,NA,97,CEM2103,NA,2020-2021
IG 42096,AW_32121,NA,139,NA,137,CEM2101_a,NA,2020-2021
IG 42104,AW_15049,NA,133,NA,115,CEM2103,NA,2020-2021
IG 42105,AW_32123,NA,109,NA,100,CEM2103,NA,2020-2021
IG 42108,AW_17848,NA,110,NA,92,CEM2103,NA,2020-2021
IG 42109,AW_17849,NA,108,NA,90,CEM2103,NA,2020-2021
IG 42111,AW_26327,NA,112,NA,106,CEM2103,NA,2020-2021
IG 42112,AW_23494,NA,110,NA,130,CEM2103,NA,2020-2021
IG 42115,AW_15051,NA,108,NA,93,CEM2103,NA,2020-2021
IG 42126,AW_29141,NA,123,NA,125,CEM2103,NA,2020-2021
IG 42128,AW_26329,NA,109,NA,88,CEM2103,NA,2020-2021
IG 42138,AW_32126,NA,127,NA,109,CEM2103,NA,2020-2021
IG 42139,AW_17852,NA,129,NA,120,CEM2103,NA,2020-2021
IG 42140,AW_32127,NA,118,NA,92,CEM2103,NA,2020-2021
IG 42141,AW_26330,NA,121,NA,100,CEM2103,NA,2020-2021
IG 42156,AW_23499,NA,110,NA,97,CEM2103,NA,2020-2021
IG 42157,AW_17853,NA,105,NA,90,CEM2103,NA,2020-2021
IG 42158,AW_20653,NA,108,NA,98,CEM2103,NA,2020-2021
IG 42186,AW_17854,NA,147,NA,100,CEM2103,NA,2020-2021
IG 42187,AW_29145,NA,109,NA,94,CEM2103,NA,2020-2021
IG 42194,AW_17857,NA,148,NA,140,CEM2103,NA,2020-2021
IG 42195,AW_34871,NA,148,NA,106,CEM2103,NA,2020-2021
IG 42197,AW_29147,NA,152,NA,110,CEM2103,NA,2020-2021
IG 42199,AW_32130,NA,146,NA,110,CEM2103,NA,2020-2021
IG 42200,AW_15058,NA,144,NA,110,CEM2103,NA,2020-2021
IG 42201,AW_15059,NA,153,NA,103,CEM2103,NA,2020-2021
IG 42202,AW_17859,NA,144,NA,123,CEM2103,NA,2020-2021
IG 42204,AW_29149,NA,146,NA,106,CEM2103,NA,2020-2021
IG 42207,AW_20654,NA,144,NA,125,CEM2103,NA,2020-2021
IG 42210,AW_15061,NA,144,NA,120,CEM2103,NA,2020-2021
IG 42212,AW_29151,NA,145,NA,130,CEM2103,NA,2020-2021
IG 42217,AW_29153,NA,136,NA,125,CEM2103,NA,2020-2021
IG 42219,AW_29154,NA,152,NA,106,CEM2103,NA,2020-2021
IG 42226,AW_29157,NA,145,NA,107,CEM2103,NA,2020-2021
IG 42232,AW_34876,NA,153,NA,114,CEM2103,NA,2020-2021
IG 42234,AW_20658,NA,148,NA,107,CEM2103,NA,2020-2021
IG 42235,AW_17861,NA,151,NA,105,CEM2103,NA,2020-2021
IG 42238,AW_20660,NA,146,NA,100,CEM2103,NA,2020-2021
IG 42240,AW_23504,NA,144,NA,117,CEM2103,NA,2020-2021
IG 42242,AW_26333,NA,145,NA,120,CEM2103,NA,2020-2021
IG 42243,AW_20661,NA,147,NA,107,CEM2103,NA,2020-2021
IG 42260,AW_34878,NA,135,NA,120,CEM2103,NA,2020-2021
IG 42265,AW_32133,NA,151,NA,96,CEM2103,NA,2020-2021
IG 42271,AW_26338,NA,144,NA,87,CEM2103,NA,2020-2021
IG 42282,AW_15075,NA,146,NA,100,CEM2103,NA,2020-2021
IG 42285,AW_26340,NA,147,NA,115,CEM2103,NA,2020-2021
IG 42290,AW_17864,NA,146,NA,102,CEM2103,NA,2020-2021
IG 42295,AW_23515,NA,144,NA,111,CEM2103,NA,2020-2021
IG 42296,AW_20665,NA,144,NA,106,CEM2103,NA,2020-2021
IG 42298,AW_17865,NA,145,NA,116,CEM2103,NA,2020-2021
IG 42299,AW_26341,NA,136,NA,133,CEM2103,NA,2020-2021
IG 42302,AW_29166,NA,153,NA,101,CEM2103,NA,2020-2021
IG 42303,AW_20667,NA,146,NA,106,CEM2103,NA,2020-2021
IG 42304,AW_23516,NA,152,NA,110,CEM2103,NA,2020-2021
IG 42311,AW_20578,NA,144,NA,104,CEM2103,NA,2020-2021
IG 42316,AW_20580,NA,136,NA,112,CEM2103,NA,2020-2021
IG 42317,AW_20581,NA,137,NA,118,CEM2103,NA,2020-2021
IG 42319,AW_23401,NA,136,NA,110,CEM2103,NA,2020-2021
IG 42320,AW_23402,NA,137,NA,97,CEM2103,NA,2020-2021
IG 42321,AW_17771,NA,145,NA,103,CEM2103,NA,2020-2021
IG 42324,AW_20582,NA,146,NA,114,CEM2103,NA,2020-2021
IG 42326,AW_26233,NA,148,NA,106,CEM2103,NA,2020-2021
IG 42330,AW_14976,NA,137,NA,115,CEM2103,NA,2020-2021
IG 42332,AW_29080,NA,154,NA,102,CEM2103,NA,2020-2021
IG 42335,AW_23404,NA,152,NA,120,CEM2103,NA,2020-2021
IG 42344,AW_34772,NA,144,NA,120,CEM2103,NA,2020-2021
IG 42347,AW_20584,NA,144,NA,108,CEM2103,NA,2020-2021
IG 42349,AW_23405,NA,154,NA,115,CEM2103,NA,2020-2021
IG 42350,AW_23406,NA,153,NA,106,CEM2103,NA,2020-2021
IG 42355,AW_14981,NA,137,NA,114,CEM2103,NA,2020-2021
IG 42368,AW_23409,NA,136,NA,120,CEM2103,NA,2020-2021
IG 42370,AW_26237,NA,145,NA,104,CEM2103,NA,2020-2021
IG 42372,AW_17775,NA,136,NA,103,CEM2103,NA,2020-2021
IG 42387,AW_14983,NA,144,NA,87,CEM2103,NA,2020-2021
IG 42425,AW_23416,NA,145,NA,107,CEM2103,NA,2020-2021
IG 42437,AW_23419,NA,143,NA,92,CEM2103,NA,2020-2021
IG 42438,AW_34783,NA,144,NA,115,CEM2103,NA,2020-2021
IG 42478,AW_32049,NA,145,NA,117,CEM2103,NA,2020-2021
IG 42479,AW_32050,NA,146,NA,105,CEM2103,NA,2020-2021
IG 42495,AW_20599,NA,145,NA,106,CEM2103,NA,2020-2021
IG 42498,AW_17791,NA,144,NA,106,CEM2103,NA,2020-2021
IG 42537,AW_14999,NA,145,NA,92,CEM2103,NA,2020-2021
IG 42548,AW_26256,NA,146,NA,107,CEM2101_a,NA,2020-2021
IG 42549,AW_23436,NA,141,NA,134,CEM2101_a,NA,2020-2021
IG 42550,AW_34791,NA,141,NA,139,CEM2101_a,NA,2020-2021
IG 42559,AW_15003,NA,143,NA,106,CEM2103,NA,2020-2021
IG 42561,AW_34796,NA,151,NA,100,CEM2103,NA,2020-2021
IG 42563,AW_26258,NA,144,NA,113,CEM2103,NA,2020-2021
IG 42567,AW_32067,NA,148,NA,102,CEM2103,NA,2020-2021
IG 42578,AW_23439,NA,144,NA,102,CEM2103,NA,2020-2021
IG 42585,AW_17803,NA,111,NA,93,CEM2103,NA,2020-2021
IG 42587,AW_20606,NA,110,NA,105,CEM2103,NA,2020-2021
IG 42675,AW_34801,NA,110,NA,87,CEM2103,NA,2020-2021
IG 42679,AW_23443,NA,112,NA,82,CEM2103,NA,2020-2021
IG 42685,AW_32073,NA,111,NA,93,CEM2103,NA,2020-2021
IG 42686,AW_29107,NA,119,NA,86,CEM2103,NA,2020-2021
IG 42689,AW_26267,NA,134,NA,112,CEM2103,NA,2020-2021
IG 42692,AW_26268,NA,135,NA,120,CEM2103,NA,2020-2021
IG 42694,AW_17807,NA,133,NA,110,CEM2103,NA,2020-2021
IG 42708,AW_23448,NA,144,NA,128,CEM2103,NA,2020-2021
IG 42709,AW_17810,NA,138,NA,132,CEM2101_a,NA,2020-2021
IG 42716,AW_32076,NA,151,NA,123,CEM2103,NA,2020-2021
IG 42721,AW_32078,NA,145,NA,100,CEM2103,NA,2020-2021
IG 42724,AW_32079,NA,144,NA,92,CEM2103,NA,2020-2021
IG 42728,AW_20613,NA,136,NA,91,CEM2103,NA,2020-2021
IG 42731,AW_17811,NA,153,NA,112,CEM2103,NA,2020-2021
IG 42745,AW_15015,NA,133,NA,134,CEM2103,NA,2020-2021
IG 42746,AW_34808,NA,132,NA,116,CEM2103,NA,2020-2021
IG 42751,AW_26277,NA,144,NA,120,CEM2103,NA,2020-2021
IG 42755,AW_20614,NA,143,NA,114,CEM2103,NA,2020-2021
IG 42760,AW_23453,NA,144,NA,116,CEM2103,NA,2020-2021
IG 42761,AW_20615,NA,143,NA,94,CEM2103,NA,2020-2021
IG 42763,AW_32083,NA,145,NA,108,CEM2103,NA,2020-2021
IG 42771,AW_23455,NA,113,NA,113,CEM2103,NA,2020-2021
IG 42777,AW_23458,NA,145,NA,105,CEM2103,NA,2020-2021
IG 42780,AW_32084,NA,135,NA,125,CEM2103,NA,2020-2021
IG 42781,AW_26282,NA,120,NA,93,CEM2103,NA,2020-2021
IG 42782,AW_34814,NA,109,NA,80,CEM2103,NA,2020-2021
IG 42804,AW_34819,NA,146,NA,100,CEM2103,NA,2020-2021
IG 42808,AW_32087,NA,143,NA,106,CEM2103,NA,2020-2021
IG 42810,AW_29119,NA,144,NA,110,CEM2103,NA,2020-2021
IG 42812,AW_17821,NA,146,NA,96,CEM2103,NA,2020-2021
IG 42814,AW_17822,NA,145,NA,97,CEM2103,NA,2020-2021
IG 42819,AW_29205,NA,136,NA,113,CEM2103,NA,2020-2021
IG 42820,AW_34920,NA,135,NA,106,CEM2103,NA,2020-2021
IG 42826,AW_15125,NA,145,NA,110,CEM2103,NA,2020-2021
IG 42828,AW_15126,NA,146,NA,110,CEM2103,NA,2020-2021
IG 42830,AW_23566,NA,148,NA,118,CEM2103,NA,2020-2021
IG 42834,AW_32174,NA,122,NA,103,CEM2103,NA,2020-2021
IG 42838,AW_29206,NA,121,NA,85,CEM2103,NA,2020-2021
IG 42839,AW_26391,NA,146,NA,105,CEM2103,NA,2020-2021
IG 42840,AW_26392,NA,148,NA,90,CEM2103,NA,2020-2021
IG 42841,AW_29207,NA,148,NA,103,CEM2103,NA,2020-2021
IG 42843,AW_17906,NA,149,NA,96,CEM2103,NA,2020-2021
IG 42844,AW_29208,NA,130,NA,124,CEM2103,NA,2020-2021
IG 42846,AW_23567,NA,120,NA,110,CEM2103,NA,2020-2021
IG 42848,AW_32175,NA,144,NA,92,CEM2103,NA,2020-2021
IG 42849,AW_17907,NA,129,NA,107,CEM2103,NA,2020-2021
IG 42850,AW_17908,NA,147,NA,111,CEM2103,NA,2020-2021
IG 42851,AW_26393,NA,146,NA,107,CEM2103,NA,2020-2021
IG 42852,AW_29209,NA,145,NA,114,CEM2103,NA,2020-2021
IG 42856,AW_29210,NA,144,NA,114,CEM2103,NA,2020-2021
IG 42860,AW_17910,NA,145,NA,110,CEM2103,NA,2020-2021
IG 42861,AW_29211,NA,144,NA,130,CEM2103,NA,2020-2021
IG 42862,AW_26395,NA,145,NA,122,CEM2103,NA,2020-2021
IG 42875,AW_32178,NA,146,NA,107,CEM2103,NA,2020-2021
IG 42880,AW_20704,NA,144,NA,120,CEM2103,NA,2020-2021
IG 42884,AW_29214,NA,146,NA,105,CEM2103,NA,2020-2021
IG 42890,AW_15133,NA,147,NA,102,CEM2103,NA,2020-2021
IG 42891,AW_26399,NA,145,NA,132,CEM2103,NA,2020-2021
IG 42892,AW_32181,NA,145,NA,114,CEM2103,NA,2020-2021
IG 42894,AW_23571,NA,138,NA,106,CEM2103,NA,2020-2021
IG 42898,AW_34932,NA,138,NA,105,CEM2103,NA,2020-2021
IG 42902,AW_23573,NA,145,NA,106,CEM2103,NA,2020-2021
IG 42910,AW_20708,NA,146,NA,100,CEM2103,NA,2020-2021
IG 42924,AW_32186,NA,139,NA,106,CEM2103,NA,2020-2021
IG 42929,AW_17921,NA,146,NA,126,CEM2103,NA,2020-2021
IG 42934,AW_29221,NA,144,NA,113,CEM2103,NA,2020-2021
IG 42939,AW_17922,NA,145,NA,98,CEM2103,NA,2020-2021
IG 42953,AW_17925,NA,139,NA,92,CEM2103,NA,2020-2021
IG 42955,AW_20713,NA,144,NA,115,CEM2103,NA,2020-2021
IG 42962,AW_20714,NA,144,NA,103,CEM2103,NA,2020-2021
IG 42963,AW_32189,NA,146,NA,96,CEM2103,NA,2020-2021
IG 42983,AW_15141,NA,148,NA,108,CEM2103,NA,2020-2021
IG 42990,AW_20717,NA,148,NA,116,CEM2103,NA,2020-2021
IG 42991,AW_34940,NA,152,NA,116,CEM2103,NA,2020-2021
IG 42993,AW_26414,NA,146,NA,100,CEM2103,NA,2020-2021
IG 42994,AW_26415,NA,146,NA,112,CEM2103,NA,2020-2021
IG 42996,AW_20718,NA,149,NA,108,CEM2103,NA,2020-2021
IG 42998,AW_29231,NA,148,NA,122,CEM2103,NA,2020-2021
IG 43000,AW_23578,NA,145,NA,107,CEM2103,NA,2020-2021
IG 43001,AW_23579,NA,150,NA,113,CEM2103,NA,2020-2021
IG 43006,AW_15144,NA,144,NA,110,CEM2103,NA,2020-2021
IG 43008,AW_17928,NA,144,NA,100,CEM2103,NA,2020-2021
IG 43013,AW_15146,NA,151,NA,77,CEM2103,NA,2020-2021
IG 43014,AW_32194,NA,148,NA,125,CEM2103,NA,2020-2021
IG 43015,AW_17930,NA,154,NA,107,CEM2103,NA,2020-2021
IG 43016,AW_17931,NA,146,NA,112,CEM2103,NA,2020-2021
IG 43019,AW_32195,NA,136,NA,117,CEM2103,NA,2020-2021
IG 43020,AW_23581,NA,153,NA,106,CEM2103,NA,2020-2021
IG 43021,AW_32196,NA,146,NA,106,CEM2103,NA,2020-2021
IG 43023,AW_23582,NA,148,NA,120,CEM2103,NA,2020-2021
IG 43029,AW_26418,NA,137,NA,110,CEM2103,NA,2020-2021
IG 43039,AW_15151,NA,138,NA,120,CEM2103,NA,2020-2021
IG 43040,AW_26420,NA,146,NA,107,CEM2103,NA,2020-2021
IG 43042,AW_23584,NA,132,NA,90,CEM2103,NA,2020-2021
IG 43043,AW_20721,NA,147,NA,115,CEM2103,NA,2020-2021
IG 43044,AW_15152,NA,148,NA,117,CEM2103,NA,2020-2021
IG 43045,AW_34945,NA,147,NA,117,CEM2103,NA,2020-2021
IG 43046,AW_29237,NA,154,NA,100,CEM2103,NA,2020-2021
IG 43047,AW_32198,NA,147,NA,102,CEM2103,NA,2020-2021
IG 43048,AW_26421,NA,151,NA,90,CEM2103,NA,2020-2021
IG 43049,AW_15153,NA,152,NA,115,CEM2103,NA,2020-2021
IG 43050,AW_15154,NA,146,NA,101,CEM2103,NA,2020-2021
IG 43051,AW_23585,NA,148,NA,111,CEM2103,NA,2020-2021
IG 43053,AW_20722,NA,148,NA,110,CEM2103,NA,2020-2021
IG 43054,AW_15156,NA,144,NA,94,CEM2103,NA,2020-2021
IG 43055,AW_17935,NA,137,NA,100,CEM2103,NA,2020-2021
IG 43057,AW_32199,NA,146,NA,120,CEM2103,NA,2020-2021
IG 43058,AW_23586,NA,143,NA,130,CEM2103,NA,2020-2021
IG 43059,AW_26422,NA,144,NA,90,CEM2103,NA,2020-2021
IG 43061,AW_26423,NA,148,NA,110,CEM2103,NA,2020-2021
IG 43062,AW_15158,NA,151,NA,122,CEM2103,NA,2020-2021
IG 43067,AW_20723,NA,146,NA,125,CEM2103,NA,2020-2021
IG 43070,AW_17937,NA,147,NA,110,CEM2103,NA,2020-2021
IG 43079,AW_17938,NA,148,NA,106,CEM2103,NA,2020-2021
IG 43081,AW_23590,NA,145,NA,125,CEM2103,NA,2020-2021
IG 43091,AW_17941,NA,152,NA,115,CEM2103,NA,2020-2021
IG 43092,AW_20726,NA,144,NA,110,CEM2103,NA,2020-2021
IG 43095,AW_23594,NA,148,NA,105,CEM2103,NA,2020-2021
IG 43096,AW_32202,NA,130,NA,122,CEM2103,NA,2020-2021
IG 43098,AW_15165,NA,149,NA,112,CEM2103,NA,2020-2021
