accenumb,campaign,trait,value
LRC_SSD_IG_35754,1990-1991,days_to_heading,74
LRC_SSD_IG_36642,1991-1992,days_to_heading,65
LRC_SSD_IG_37066,1991-1992,days_to_heading,73
LRC_SSD_IG_37066,1991-1992,plant_height,152
LRC_SSD_IG_37177,1991-1992,days_to_heading,78
LRC_SSD_IG_37177,1991-1992,plant_height,149
LRC_SSD_IG_37180,1991-1992,days_to_heading,73
LRC_SSD_IG_37180,1991-1992,plant_height,145
LRC_SSD_IG_37181,1991-1992,days_to_heading,83
LRC_SSD_IG_37181,1991-1992,plant_height,145
LRC_SSD_IG_37182,1991-1992,days_to_heading,83
LRC_SSD_IG_37182,1991-1992,plant_height,149
LRC_SSD_IG_37183,1991-1992,days_to_heading,88
LRC_SSD_IG_37184,1991-1992,days_to_heading,88
LRC_SSD_IG_37185,1991-1992,days_to_heading,78
LRC_SSD_IG_37185,1991-1992,plant_height,155
LRC_SSD_IG_37186,1991-1992,days_to_heading,83
LRC_SSD_IG_37186,1991-1992,plant_height,149
LRC_SSD_IG_37290,1991-1992,days_to_heading,68
LRC_SSD_IG_37295,1991-1992,days_to_heading,63
LRC_SSD_IG_37295,1991-1992,plant_height,145
LRC_SSD_IG_37724,1991-1992,days_to_heading,88
LRC_SSD_IG_37724,1991-1992,plant_height,149
LRC_SSD_IG_37745,1991-1992,days_to_heading,73
LRC_SSD_IG_37745,1991-1992,plant_height,149
LRC_SSD_IG_37773,1991-1992,days_to_heading,57
LRC_SSD_IG_37773,1991-1992,plant_height,152
LRC_SSD_IG_37784,1991-1992,days_to_heading,71
LRC_SSD_IG_37784,1991-1992,thousand_kernel_weight,47
LRC_SSD_IG_37788,1991-1992,days_to_heading,63
LRC_SSD_IG_37788,1991-1992,thousand_kernel_weight,49
LRC_SSD_IG_37794,1991-1992,days_to_heading,83
LRC_SSD_IG_37794,1991-1992,plant_height,149
LRC_SSD_IG_37800,1991-1992,plant_height,145
LRC_SSD_IG_16925,1992-1993,days_to_heading,95
LRC_SSD_IG_16925,1992-1993,plant_height,154
LRC_SSD_IG_16940,1992-1993,days_to_heading,100
LRC_SSD_IG_16940,1992-1993,plant_height,152
LRC_SSD_IG_19706,1992-1993,days_to_heading,85
LRC_SSD_IG_19706,1992-1993,plant_height,158
LRC_SSD_IG_27184,1992-1993,days_to_heading,85
LRC_SSD_IG_27184,1992-1993,plant_height,145
LRC_SSD_IG_27246,1992-1993,days_to_heading,95
LRC_SSD_IG_27246,1992-1993,plant_height,158
LRC_SSD_IG_27252,1992-1993,days_to_heading,70
LRC_SSD_IG_27252,1992-1993,plant_height,148
LRC_SSD_IG_28575,1992-1993,days_to_heading,90
LRC_SSD_IG_28575,1992-1993,plant_height,145
LRC_SSD_IG_28675,1992-1993,days_to_heading,90
LRC_SSD_IG_28675,1992-1993,plant_height,145
LRC_SSD_IG_28734,1992-1993,days_to_heading,80
LRC_SSD_IG_28734,1992-1993,plant_height,138
LRC_SSD_IG_28763,1992-1993,days_to_heading,85
LRC_SSD_IG_28763,1992-1993,plant_height,148
LRC_SSD_IG_28811,1992-1993,days_to_heading,80
LRC_SSD_IG_28811,1992-1993,plant_height,141
LRC_SSD_IG_28815,1992-1993,days_to_heading,90
LRC_SSD_IG_28815,1992-1993,plant_height,148
LRC_SSD_IG_28817,1992-1993,days_to_heading,95
LRC_SSD_IG_28817,1992-1993,plant_height,141
LRC_SSD_IG_28860,1992-1993,days_to_heading,95
LRC_SSD_IG_28860,1992-1993,plant_height,158
LRC_SSD_IG_33005,1992-1993,days_to_heading,100
LRC_SSD_IG_33005,1992-1993,plant_height,148
LRC_SSD_IG_33007,1992-1993,days_to_heading,90
LRC_SSD_IG_33007,1992-1993,plant_height,152
LRC_SSD_IG_33010,1992-1993,days_to_heading,97.5
LRC_SSD_IG_33010,1992-1993,plant_height,148
LRC_SSD_IG_37290,1992-1993,days_to_heading,98.3333333333333
LRC_SSD_IG_37295,1992-1993,days_to_heading,85
LRC_SSD_IG_37295,1992-1993,plant_height,145
LRC_SSD_IG_37619,1992-1993,days_to_heading,78
LRC_SSD_IG_37619,1992-1993,plant_height,138.6
LRC_SSD_IG_37724,1992-1993,days_to_heading,107
LRC_SSD_IG_37724,1992-1993,plant_height,149.2
LRC_SSD_IG_37745,1992-1993,days_to_heading,98
LRC_SSD_IG_37745,1992-1993,plant_height,150
LRC_SSD_IG_37773,1992-1993,days_to_heading,89
LRC_SSD_IG_37773,1992-1993,plant_height,150
LRC_SSD_IG_37794,1992-1993,days_to_heading,90
LRC_SSD_IG_37794,1992-1993,plant_height,148
LRC_SSD_IG_38285,1992-1993,days_to_heading,95
LRC_SSD_IG_38285,1992-1993,plant_height,145
LRC_SSD_IG_38519,1992-1993,days_to_heading,95
LRC_SSD_IG_38519,1992-1993,plant_height,158
LRC_SSD_IG_16925,1993-1994,days_to_heading,126.666666666666
LRC_SSD_IG_16925,1993-1994,plant_height,154.3333
LRC_SSD_IG_16940,1993-1994,days_to_heading,133.666666666666
LRC_SSD_IG_16940,1993-1994,plant_height,156.6667
LRC_SSD_IG_19706,1993-1994,days_to_heading,110
LRC_SSD_IG_19706,1993-1994,plant_height,160
LRC_SSD_IG_27184,1993-1994,days_to_heading,101.333333333333
LRC_SSD_IG_27184,1993-1994,plant_height,139
LRC_SSD_IG_27246,1993-1994,days_to_heading,101.333333333333
LRC_SSD_IG_27246,1993-1994,plant_height,160
LRC_SSD_IG_27252,1993-1994,days_to_heading,91.3333333333333
LRC_SSD_IG_27252,1993-1994,plant_height,141
LRC_SSD_IG_28575,1993-1994,days_to_heading,115.5
LRC_SSD_IG_28575,1993-1994,plant_height,137
LRC_SSD_IG_28675,1993-1994,days_to_heading,105.333333333333
LRC_SSD_IG_28675,1993-1994,plant_height,137
LRC_SSD_IG_28734,1993-1994,days_to_heading,104.666666666666
LRC_SSD_IG_28734,1993-1994,plant_height,133
LRC_SSD_IG_28763,1993-1994,days_to_heading,109.666666666666
LRC_SSD_IG_28763,1993-1994,plant_height,139
LRC_SSD_IG_28811,1993-1994,days_to_heading,89.6666666666666
LRC_SSD_IG_28811,1993-1994,plant_height,137
LRC_SSD_IG_28815,1993-1994,days_to_heading,103.333333333333
LRC_SSD_IG_28815,1993-1994,plant_height,151.6667
LRC_SSD_IG_28817,1993-1994,days_to_heading,102.666666666666
LRC_SSD_IG_28817,1993-1994,plant_height,147.6667
LRC_SSD_IG_28860,1993-1994,days_to_heading,120.333333333333
LRC_SSD_IG_28860,1993-1994,plant_height,153.6667
LRC_SSD_IG_31412,1993-1994,days_to_heading,110
LRC_SSD_IG_31412,1993-1994,plant_height,139
LRC_SSD_IG_31450,1993-1994,days_to_heading,105
LRC_SSD_IG_31450,1993-1994,plant_height,137
LRC_SSD_IG_31490,1993-1994,days_to_heading,113
LRC_SSD_IG_31490,1993-1994,plant_height,147
LRC_SSD_IG_31522,1993-1994,days_to_heading,98
LRC_SSD_IG_31522,1993-1994,plant_height,139
LRC_SSD_IG_31864,1993-1994,days_to_heading,113
LRC_SSD_IG_31864,1993-1994,plant_height,139
LRC_SSD_IG_31865,1993-1994,days_to_heading,118
LRC_SSD_IG_31865,1993-1994,plant_height,137
LRC_SSD_IG_31870,1993-1994,days_to_heading,103
LRC_SSD_IG_31870,1993-1994,plant_height,127
LRC_SSD_IG_31876,1993-1994,days_to_heading,123
LRC_SSD_IG_31876,1993-1994,plant_height,139
LRC_SSD_IG_31891,1993-1994,days_to_heading,118
LRC_SSD_IG_31891,1993-1994,plant_height,145
LRC_SSD_IG_31923,1993-1994,days_to_heading,108
LRC_SSD_IG_31923,1993-1994,plant_height,141
LRC_SSD_IG_31942,1993-1994,days_to_heading,115
LRC_SSD_IG_31942,1993-1994,plant_height,137
LRC_SSD_IG_31945,1993-1994,days_to_heading,123
LRC_SSD_IG_31945,1993-1994,plant_height,137
LRC_SSD_IG_31968,1993-1994,days_to_heading,113
LRC_SSD_IG_31968,1993-1994,plant_height,153
LRC_SSD_IG_31973,1993-1994,days_to_heading,108
LRC_SSD_IG_31973,1993-1994,plant_height,153
LRC_SSD_IG_31975,1993-1994,days_to_heading,113
LRC_SSD_IG_31975,1993-1994,plant_height,153
LRC_SSD_IG_31977,1993-1994,days_to_heading,98
LRC_SSD_IG_31977,1993-1994,plant_height,159
LRC_SSD_IG_31988,1993-1994,days_to_heading,105
LRC_SSD_IG_31988,1993-1994,plant_height,141
LRC_SSD_IG_31995,1993-1994,days_to_heading,119
LRC_SSD_IG_31995,1993-1994,plant_height,141
LRC_SSD_IG_32000,1993-1994,days_to_heading,120
LRC_SSD_IG_32000,1993-1994,plant_height,147
LRC_SSD_IG_32004,1993-1994,days_to_heading,113
LRC_SSD_IG_32004,1993-1994,plant_height,151
LRC_SSD_IG_32009,1993-1994,days_to_heading,115
LRC_SSD_IG_32009,1993-1994,plant_height,147
LRC_SSD_IG_32037,1993-1994,days_to_heading,115
LRC_SSD_IG_32037,1993-1994,plant_height,146
LRC_SSD_IG_32041,1993-1994,days_to_heading,118
LRC_SSD_IG_32041,1993-1994,plant_height,151
LRC_SSD_IG_32069,1993-1994,days_to_heading,119
LRC_SSD_IG_32069,1993-1994,plant_height,159
LRC_SSD_IG_32575,1993-1994,days_to_heading,103
LRC_SSD_IG_32575,1993-1994,plant_height,139
LRC_SSD_IG_32584,1993-1994,days_to_heading,93
LRC_SSD_IG_32584,1993-1994,plant_height,137
LRC_SSD_IG_32596,1993-1994,days_to_heading,90
LRC_SSD_IG_32596,1993-1994,plant_height,137
LRC_SSD_IG_32598,1993-1994,days_to_heading,99
LRC_SSD_IG_32598,1993-1994,plant_height,139
LRC_SSD_IG_32710,1993-1994,days_to_heading,118
LRC_SSD_IG_32710,1993-1994,plant_height,145
LRC_SSD_IG_32733,1993-1994,days_to_heading,118
LRC_SSD_IG_32733,1993-1994,plant_height,151
LRC_SSD_IG_32756,1993-1994,days_to_heading,103
LRC_SSD_IG_32756,1993-1994,plant_height,141
LRC_SSD_IG_32774,1993-1994,days_to_heading,95
LRC_SSD_IG_32774,1993-1994,plant_height,141
LRC_SSD_IG_32777,1993-1994,days_to_heading,103
LRC_SSD_IG_32777,1993-1994,plant_height,139
LRC_SSD_IG_32801,1993-1994,days_to_heading,90
LRC_SSD_IG_32801,1993-1994,plant_height,139
LRC_SSD_IG_32802,1993-1994,days_to_heading,108
LRC_SSD_IG_32802,1993-1994,plant_height,141
LRC_SSD_IG_32803,1993-1994,days_to_heading,93
LRC_SSD_IG_32803,1993-1994,plant_height,141
LRC_SSD_IG_32804,1993-1994,days_to_heading,100
LRC_SSD_IG_32804,1993-1994,plant_height,145
LRC_SSD_IG_33005,1993-1994,days_to_heading,128
LRC_SSD_IG_33005,1993-1994,days_to_heading,118.166666666666
LRC_SSD_IG_33005,1993-1994,plant_height,145
LRC_SSD_IG_33005,1993-1994,plant_height,145.3333
LRC_SSD_IG_33007,1993-1994,days_to_heading,123
LRC_SSD_IG_33007,1993-1994,days_to_heading,119.333333333333
LRC_SSD_IG_33007,1993-1994,plant_height,151
LRC_SSD_IG_33007,1993-1994,plant_height,149
LRC_SSD_IG_33010,1993-1994,days_to_heading,123
LRC_SSD_IG_33010,1993-1994,days_to_heading,124.666666666666
LRC_SSD_IG_33010,1993-1994,plant_height,145
LRC_SSD_IG_33010,1993-1994,plant_height,143.6667
LRC_SSD_IG_35405,1993-1994,days_to_heading,120
LRC_SSD_IG_35405,1993-1994,plant_height,145
LRC_SSD_IG_37619,1993-1994,days_to_heading,93
LRC_SSD_IG_37619,1993-1994,plant_height,130
LRC_SSD_IG_37773,1993-1994,days_to_heading,111
LRC_SSD_IG_37773,1993-1994,plant_height,143
LRC_SSD_IG_37794,1993-1994,days_to_heading,110
LRC_SSD_IG_37794,1993-1994,plant_height,141
LRC_SSD_IG_38519,1993-1994,days_to_heading,119
LRC_SSD_IG_38519,1993-1994,plant_height,153
LRC_SSD_IG_32748,1993-1994,plant_height,151
LRC_SSD_IG_112572,1994-1995,days_to_heading,95
LRC_SSD_IG_115861,1994-1995,days_to_heading,118
LRC_SSD_IG_115970,1994-1995,days_to_heading,81
LRC_SSD_IG_115970,1994-1995,plant_height,133
LRC_SSD_IG_115970,1994-1995,thousand_kernel_weight,42
LRC_SSD_IG_115978,1994-1995,days_to_heading,93
LRC_SSD_IG_115978,1994-1995,plant_height,149
LRC_SSD_IG_115978,1994-1995,thousand_kernel_weight,40
LRC_SSD_IG_115985,1994-1995,days_to_heading,83
LRC_SSD_IG_115985,1994-1995,plant_height,142
LRC_SSD_IG_115990,1994-1995,days_to_heading,90
LRC_SSD_IG_115990,1994-1995,plant_height,129
LRC_SSD_IG_115990,1994-1995,thousand_kernel_weight,50
LRC_SSD_IG_18747,1994-1995,days_to_heading,79
LRC_SSD_IG_18747,1994-1995,plant_height,126
LRC_SSD_IG_18747,1994-1995,thousand_kernel_weight,42
LRC_SSD_IG_18786,1994-1995,days_to_heading,70
LRC_SSD_IG_18786,1994-1995,plant_height,124
LRC_SSD_IG_18786,1994-1995,thousand_kernel_weight,48
LRC_SSD_IG_18807,1994-1995,days_to_heading,92
LRC_SSD_IG_18807,1994-1995,plant_height,133
LRC_SSD_IG_18836,1994-1995,days_to_heading,81
LRC_SSD_IG_18836,1994-1995,plant_height,142
LRC_SSD_IG_18836,1994-1995,thousand_kernel_weight,50
LRC_SSD_IG_18873,1994-1995,days_to_heading,93
LRC_SSD_IG_18873,1994-1995,plant_height,149
LRC_SSD_IG_18873,1994-1995,thousand_kernel_weight,40
LRC_SSD_IG_18952,1994-1995,days_to_heading,90
LRC_SSD_IG_18952,1994-1995,plant_height,157
LRC_SSD_IG_18988,1994-1995,days_to_heading,95
LRC_SSD_IG_18988,1994-1995,plant_height,142
LRC_SSD_IG_18988,1994-1995,thousand_kernel_weight,46
LRC_SSD_IG_19051,1994-1995,days_to_heading,94
LRC_SSD_IG_19051,1994-1995,plant_height,142
LRC_SSD_IG_19051,1994-1995,thousand_kernel_weight,42
LRC_SSD_IG_19114,1994-1995,days_to_heading,108
LRC_SSD_IG_19114,1994-1995,plant_height,129
LRC_SSD_IG_19121,1994-1995,days_to_heading,107
LRC_SSD_IG_19121,1994-1995,plant_height,142
LRC_SSD_IG_19121,1994-1995,thousand_kernel_weight,32
LRC_SSD_IG_19158,1994-1995,days_to_heading,107
LRC_SSD_IG_19158,1994-1995,plant_height,142
LRC_SSD_IG_19158,1994-1995,thousand_kernel_weight,42
LRC_SSD_IG_19579,1994-1995,days_to_heading,99
LRC_SSD_IG_19579,1994-1995,plant_height,142
LRC_SSD_IG_19579,1994-1995,thousand_kernel_weight,44
LRC_SSD_IG_27184,1994-1995,plant_height,136
