accenumb,campaign,trait,value
NC006582,2006-2007,thousand_kernel_weight,32.65813957
NC024716,2006-2007,days_to_heading,173
NC024716,2006-2007,plant_height,116
NC024716,2006-2007,thousand_kernel_weight,40.984883765
NC027629,2006-2007,days_to_heading,173
NC027629,2006-2007,plant_height,115
NC027629,2006-2007,thousand_kernel_weight,45.743023305
NC028560,2006-2007,days_to_heading,181
NC028560,2006-2007,days_to_heading,182
NC028560,2006-2007,days_to_heading,183
NC028560,2006-2007,plant_height,118
NC028560,2006-2007,plant_height,121
NC028560,2006-2007,plant_height,124
NC028560,2006-2007,thousand_kernel_weight,47.69
NC029510,2006-2007,days_to_heading,188
NC029510,2006-2007,plant_height,124
NC029510,2006-2007,thousand_kernel_weight,50.60930238
NC006539,2006-2007,plant_height,122
NC006539,2006-2007,thousand_kernel_weight,42.39069772
NC028361,2006-2007,plant_height,110
NC028361,2006-2007,thousand_kernel_weight,34.38837213
NC009810,2006-2007,thousand_kernel_weight,50.501162845
NC001203,2007-2008,days_to_heading,192
NC001203,2007-2008,plant_height,122
NC001203,2007-2008,thousand_kernel_weight,38.49767446
NC003561,2007-2008,days_to_heading,175
NC003561,2007-2008,plant_height,82
NC003561,2007-2008,plant_height,92
NC003561,2007-2008,thousand_kernel_weight,32.01
NC006474,2007-2008,days_to_heading,196
NC006474,2007-2008,plant_height,112
NC006474,2007-2008,thousand_kernel_weight,36.659302365
NC006590,2007-2008,days_to_heading,188
NC006590,2007-2008,plant_height,109
NC006590,2007-2008,thousand_kernel_weight,45.526744235
NC010034,2007-2008,days_to_heading,196
NC010034,2007-2008,plant_height,84
NC010034,2007-2008,thousand_kernel_weight,29.738372125
NC011713,2007-2008,days_to_heading,181
NC011713,2007-2008,plant_height,102
NC011713,2007-2008,thousand_kernel_weight,44.55348842
NC012564,2007-2008,days_to_heading,187
NC012564,2007-2008,plant_height,126
NC012564,2007-2008,thousand_kernel_weight,40.22790702
NC012768,2007-2008,days_to_heading,189
NC012768,2007-2008,plant_height,115
NC012768,2007-2008,thousand_kernel_weight,34.82093027
NC018908,2007-2008,days_to_heading,183
NC018908,2007-2008,plant_height,112
NC018908,2007-2008,thousand_kernel_weight,41.95813958
NC018938,2007-2008,days_to_heading,188
NC018938,2007-2008,plant_height,109
NC027220,2007-2008,days_to_heading,188
NC027220,2007-2008,plant_height,120
NC027220,2007-2008,thousand_kernel_weight,36.33488376
NC027500,2007-2008,days_to_heading,196
NC027500,2007-2008,plant_height,122
NC027500,2007-2008,thousand_kernel_weight,33.847674455
NC027548,2007-2008,days_to_heading,198
NC027548,2007-2008,plant_height,102
NC027548,2007-2008,thousand_kernel_weight,36.11860469
NC027934,2007-2008,days_to_heading,196
NC027934,2007-2008,plant_height,95
NC027934,2007-2008,thousand_kernel_weight,34.82093027
NC028373,2007-2008,days_to_heading,192
NC028373,2007-2008,plant_height,104
